y,x,intensity,probability,cell_ID,nuc_ID,base_name,image_index,channel,experiment,group,cell_density,strain,bg_area,bg_min,bg_median,bg_max,intensity_bs
1809.0,1754.0,353.0,0.394,61,62,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos6_MIP,15,2,08262025_Taka_pombe-live,control,3X,yTAS1253,3385207,141.0,183.0,293.0,212.0
1102.0,918.0,381.0,0.322,41,46,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos6_MIP,15,2,08262025_Taka_pombe-live,control,3X,yTAS1253,3385207,141.0,183.0,293.0,240.0
989.0,427.0,289.0,0.309,39,42,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos6_MIP,15,2,08262025_Taka_pombe-live,control,3X,yTAS1253,3385207,141.0,183.0,293.0,148.0
915.0,927.0,441.0,0.365,36,38,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos6_MIP,15,2,08262025_Taka_pombe-live,control,3X,yTAS1253,3385207,141.0,183.0,293.0,300.0
828.4774,79.936,360.02,0.438,29,33,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos6_MIP,15,2,08262025_Taka_pombe-live,control,3X,yTAS1253,3385207,141.0,183.0,293.0,219.01999999999998
795.0,209.0,370.0,0.358,27,30,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos6_MIP,15,2,08262025_Taka_pombe-live,control,3X,yTAS1253,3385207,141.0,183.0,293.0,229.0
674.1572,871.5208,253.61,0.424,25,0,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos6_MIP,15,2,08262025_Taka_pombe-live,control,3X,yTAS1253,3385207,141.0,183.0,293.0,112.61000000000001
1713.0,476.0,332.0,0.408,69,0,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos3_MIP,16,1,08262025_Taka_pombe-live,control,3X,yTAS1253,3210394,180.0,262.0,792.0,152.0
1583.7683,545.5064,375.87,0.432,69,0,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos3_MIP,16,1,08262025_Taka_pombe-live,control,3X,yTAS1253,3210394,180.0,262.0,792.0,195.87
1334.7424,1003.273,414.21,0.498,54,60,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos3_MIP,16,1,08262025_Taka_pombe-live,control,3X,yTAS1253,3210394,180.0,262.0,792.0,234.20999999999998
944.0,810.0,481.0,0.308,40,0,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos3_MIP,16,1,08262025_Taka_pombe-live,control,3X,yTAS1253,3210394,180.0,262.0,792.0,301.0
427.923,651.2712,492.81,0.508,15,0,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos3_MIP,16,1,08262025_Taka_pombe-live,control,3X,yTAS1253,3210394,180.0,262.0,792.0,312.81
398.0,620.0,487.0,0.361,15,0,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos3_MIP,16,1,08262025_Taka_pombe-live,control,3X,yTAS1253,3210394,180.0,262.0,792.0,307.0
392.0,622.0,525.0,0.384,15,0,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos3_MIP,16,1,08262025_Taka_pombe-live,control,3X,yTAS1253,3210394,180.0,262.0,792.0,345.0
391.4278,549.2741,1010.7,0.617,16,15,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos3_MIP,16,1,08262025_Taka_pombe-live,control,3X,yTAS1253,3210394,180.0,262.0,792.0,830.7
389.0,655.0,494.0,0.305,15,0,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos3_MIP,16,1,08262025_Taka_pombe-live,control,3X,yTAS1253,3210394,180.0,262.0,792.0,314.0
388.0,647.0,577.0,0.437,15,0,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos3_MIP,16,1,08262025_Taka_pombe-live,control,3X,yTAS1253,3210394,180.0,262.0,792.0,397.0
383.0,655.0,539.0,0.316,15,0,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos3_MIP,16,1,08262025_Taka_pombe-live,control,3X,yTAS1253,3210394,180.0,262.0,792.0,359.0
257.0682,1661.3955,390.11,0.395,9,10,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos3_MIP,16,1,08262025_Taka_pombe-live,control,3X,yTAS1253,3210394,180.0,262.0,792.0,210.11
79.8687,224.4851,321.61,0.418,8,0,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos3_MIP,16,1,08262025_Taka_pombe-live,control,3X,yTAS1253,3210394,180.0,262.0,792.0,141.61
1458.0,1529.0,348.0,0.342,58,67,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos3_MIP,16,2,08262025_Taka_pombe-live,control,3X,yTAS1253,3210394,147.0,187.0,1236.0,201.0
1398.0,1302.0,356.0,0.345,53,64,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos3_MIP,16,2,08262025_Taka_pombe-live,control,3X,yTAS1253,3210394,147.0,187.0,1236.0,209.0
1352.0,1777.0,379.0,0.32,55,61,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos3_MIP,16,2,08262025_Taka_pombe-live,control,3X,yTAS1253,3210394,147.0,187.0,1236.0,232.0
1167.0,1604.0,349.0,0.347,47,51,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos3_MIP,16,2,08262025_Taka_pombe-live,control,3X,yTAS1253,3210394,147.0,187.0,1236.0,202.0
484.7324,1341.3269,445.6,0.479,17,18,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos3_MIP,16,2,08262025_Taka_pombe-live,control,3X,yTAS1253,3210394,147.0,187.0,1236.0,298.6
383.3354,1602.1848,633.84,0.476,13,14,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos3_MIP,16,2,08262025_Taka_pombe-live,control,3X,yTAS1253,3210394,147.0,187.0,1236.0,486.84000000000003
254.0,1885.0,366.0,0.301,10,9,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos3_MIP,16,2,08262025_Taka_pombe-live,control,3X,yTAS1253,3210394,147.0,187.0,1236.0,219.0
145.0,1530.0,366.0,0.302,7,8,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos3_MIP,16,2,08262025_Taka_pombe-live,control,3X,yTAS1253,3210394,147.0,187.0,1236.0,219.0
133.0,183.0,692.0,0.422,8,0,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos3_MIP,16,2,08262025_Taka_pombe-live,control,3X,yTAS1253,3210394,147.0,187.0,1236.0,545.0
130.0,180.0,684.0,0.384,8,0,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos3_MIP,16,2,08262025_Taka_pombe-live,control,3X,yTAS1253,3210394,147.0,187.0,1236.0,537.0
2020.0,836.0,703.0,0.445,45,0,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,517.0
2018.8943,832.328,744.53,0.538,45,0,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,558.53
2010.8607,932.7992,1474.78,0.574,47,52,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,1288.78
2009.1803,846.4349,770.51,0.574,45,53,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,584.51
2010.0,840.0,712.0,0.464,45,53,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,526.0
2010.0,837.0,680.0,0.417,45,0,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,494.0
1996.823,930.4938,1414.05,0.585,47,52,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,1228.05
1969.3207,1264.7861,342.85,0.409,46,0,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,156.85000000000002
1871.0,214.0,844.0,0.357,43,49,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,658.0
1869.1292,188.0095,1050.49,0.637,43,49,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,864.49
1867.8811,221.3374,997.72,0.596,43,49,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,811.72
1857.7655,184.2869,737.38,0.436,43,49,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,551.38
1856.0,209.0,1324.0,0.381,43,49,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,1138.0
1854.0,179.0,640.0,0.364,43,49,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,454.0
1849.0,216.0,1605.0,0.421,43,49,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,1419.0
1773.4925,1344.3612,462.56,0.563,42,48,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,276.56
1718.0,379.0,1292.0,0.325,41,47,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,1106.0
1670.0,1521.0,1169.0,0.433,40,46,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,983.0
1434.0,984.0,290.0,0.309,32,0,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,104.0
1419.2147,368.1805,1062.9,0.512,35,40,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,876.9000000000001
1418.8862,72.8333,391.67,0.522,37,41,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,205.67000000000002
1409.681,350.0156,868.41,0.499,35,40,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,682.41
1410.0,78.0,420.0,0.37,37,41,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,234.0
1403.92,66.1922,433.85,0.526,37,41,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,247.85000000000002
1402.3635,80.8666,600.84,0.531,37,41,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,414.84000000000003
1400.0,367.0,1106.0,0.367,35,40,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,920.0
1396.0,987.0,601.0,0.434,32,39,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,415.0
1395.2612,969.1871,527.06,0.511,32,39,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,341.05999999999995
1395.0,980.0,757.0,0.456,32,39,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,571.0
1395.0,378.0,998.0,0.465,35,40,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,812.0
1386.8637,555.5825,308.33,0.448,34,0,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,122.32999999999998
1283.0,773.0,854.0,0.451,31,36,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,668.0
1190.9574,1960.3013,375.84,0.436,29,31,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,189.83999999999997
1089.9861,1877.5142,737.97,0.488,26,29,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,551.97
1086.5894,1892.0295,800.45,0.509,26,29,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,614.45
1004.0,1831.0,938.0,0.377,25,28,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,752.0
978.9292,1491.457,4751.21,0.596,23,0,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,4565.21
976.0,1495.0,2616.0,0.37,23,0,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,2430.0
932.0,1498.0,375.0,0.365,23,0,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,189.0
928.0,636.0,441.0,0.354,20,25,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,255.0
918.0325,1508.1069,363.7,0.435,23,0,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,177.7
832.7391,1535.6857,859.06,0.671,19,22,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,673.06
787.0863,1436.1569,700.32,0.721,17,20,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,514.32
430.2937,1983.0378,487.8,0.51,9,11,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,301.8
430.0,1998.0,519.0,0.386,9,11,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,333.0
427.0,1996.0,563.0,0.509,9,11,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,377.0
371.0,961.0,304.0,0.301,7,0,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,118.0
363.6158,955.1401,327.7,0.43,7,0,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,141.7
355.0664,951.7723,313.49,0.404,7,0,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,127.49000000000001
351.8792,1016.191,340.29,0.533,4,8,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,154.29000000000002
332.9944,952.1596,478.2,0.681,7,0,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,292.2
267.9041,1028.285,915.83,0.73,4,0,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,729.83
249.9382,202.6771,1524.03,0.577,6,5,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,1338.03
222.1901,220.3185,1448.23,0.579,6,5,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,1262.23
213.0582,1031.0189,3605.44,0.918,4,0,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,186.0,237.0,691.0,3419.44
1983.0,1252.0,277.0,0.363,46,0,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,2,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,141.0,179.0,1025.0,136.0
1709.0945,363.7743,483.21,0.407,41,47,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,2,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,141.0,179.0,1025.0,342.21
1477.0,1477.0,502.0,0.363,33,43,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,2,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,141.0,179.0,1025.0,361.0
1383.0,988.0,393.0,0.343,32,39,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,2,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,141.0,179.0,1025.0,252.0
1351.0,1042.0,379.0,0.308,30,37,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,2,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,141.0,179.0,1025.0,238.0
1277.0,1388.0,226.0,0.353,28,0,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,2,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,141.0,179.0,1025.0,85.0
1201.0,1885.0,339.0,0.364,29,32,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,2,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,141.0,179.0,1025.0,198.0
877.0836,1480.986,345.51,0.656,19,0,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,2,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,141.0,179.0,1025.0,204.51
815.0,558.0,302.0,0.386,16,23,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,2,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3437269,141.0,179.0,1025.0,161.0
1988.5714,1896.2791,810.48,0.591,49,0,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos1_MIP,18,1,08262025_Taka_pombe-live,control,5X,yTAS1253,3524985,188.0,253.0,965.0,622.48
1988.2147,1950.9233,369.19,0.422,49,0,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos1_MIP,18,1,08262025_Taka_pombe-live,control,5X,yTAS1253,3524985,188.0,253.0,965.0,181.19
1981.5717,1966.2496,387.98,0.465,49,0,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos1_MIP,18,1,08262025_Taka_pombe-live,control,5X,yTAS1253,3524985,188.0,253.0,965.0,199.98000000000002
1195.0,692.0,430.0,0.321,31,38,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos1_MIP,18,2,08262025_Taka_pombe-live,control,5X,yTAS1253,3524985,139.0,181.0,499.0,291.0
697.0,11.0,380.0,0.394,16,18,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos1_MIP,18,2,08262025_Taka_pombe-live,control,5X,yTAS1253,3524985,139.0,181.0,499.0,241.0
1915.178,1112.5367,642.2,0.482,82,0,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos0_MIP,19,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,3080490,195.0,266.0,3219.0,447.20000000000005
1911.9976,386.9957,1311.64,0.734,81,151,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos0_MIP,19,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,3080490,195.0,266.0,3219.0,1116.64
1899.8413,500.6707,879.91,0.493,83,145,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos0_MIP,19,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,3080490,195.0,266.0,3219.0,684.91
1888.0,492.0,1243.0,0.393,83,145,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos0_MIP,19,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,3080490,195.0,266.0,3219.0,1048.0
1871.0,608.0,718.0,0.378,83,143,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos0_MIP,19,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,3080490,195.0,266.0,3219.0,523.0
1868.0,608.0,796.0,0.425,83,143,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos0_MIP,19,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,3080490,195.0,266.0,3219.0,601.0
1864.6338,1111.2691,499.04,0.486,82,0,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos0_MIP,19,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,3080490,195.0,266.0,3219.0,304.04
1862.0207,609.4257,816.34,0.494,83,143,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos0_MIP,19,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,3080490,195.0,266.0,3219.0,621.34
1854.7959,628.1018,1511.26,0.631,83,143,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos0_MIP,19,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,3080490,195.0,266.0,3219.0,1316.26
1852.1059,612.5948,1305.82,0.635,83,143,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos0_MIP,19,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,3080490,195.0,266.0,3219.0,1110.82
1792.8985,1798.8104,1264.41,0.618,77,137,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos0_MIP,19,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,3080490,195.0,266.0,3219.0,1069.41
1771.9881,1811.137,1320.25,0.66,77,137,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos0_MIP,19,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,3080490,195.0,266.0,3219.0,1125.25
1708.0,939.0,1166.0,0.429,74,130,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos0_MIP,19,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,3080490,195.0,266.0,3219.0,971.0
1702.9567,965.0459,1107.75,0.65,74,130,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos0_MIP,19,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,3080490,195.0,266.0,3219.0,912.75
1646.0,1646.0,1092.0,0.447,73,128,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos0_MIP,19,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,3080490,195.0,266.0,3219.0,897.0
1642.0737,1657.5873,975.68,0.494,73,128,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos0_MIP,19,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,3080490,195.0,266.0,3219.0,780.68
1639.0,1486.0,542.0,0.337,71,126,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos0_MIP,19,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,3080490,195.0,266.0,3219.0,347.0
1604.0,1476.0,493.0,0.447,71,126,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos0_MIP,19,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,3080490,195.0,266.0,3219.0,298.0
1523.1449,932.5316,405.84,0.424,66,0,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos0_MIP,19,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,3080490,195.0,266.0,3219.0,210.83999999999997
1515.6307,911.3124,497.59,0.53,66,0,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos0_MIP,19,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,3080490,195.0,266.0,3219.0,302.59
1507.1705,950.0832,566.64,0.49,66,0,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos0_MIP,19,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,3080490,195.0,266.0,3219.0,371.64
1498.402,935.2057,430.48,0.461,66,0,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos0_MIP,19,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,3080490,195.0,266.0,3219.0,235.48000000000002
1461.0,1532.0,549.0,0.384,63,115,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos0_MIP,19,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,3080490,195.0,266.0,3219.0,354.0
