experiment,base_name,image_index,nuc_ID,cell_ID,assigned,channel,n_spots_nuclear,n_spots_cyto,n_spots_total,group,cell_density,strain
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,9,9,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,9,9,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,10,10,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,10,10,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,15,10,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,15,10,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,11,11,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,11,11,True,2,1,0,1,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,12,12,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,12,12,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,14,12,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,14,12,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,13,13,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,13,13,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,16,15,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,16,15,True,2,1,0,1,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,17,16,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,17,16,True,2,1,0,1,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,18,17,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,18,17,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,21,17,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,21,17,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,19,18,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,19,18,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,26,18,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,26,18,True,2,1,0,1,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,23,19,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,23,19,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,20,20,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,20,20,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,22,21,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,22,21,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,25,22,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,25,22,True,2,2,0,2,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,24,23,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,24,23,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,27,25,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,27,25,True,2,1,0,1,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,28,26,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,28,26,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,29,27,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,29,27,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,30,28,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,30,28,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,31,29,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,31,29,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,33,30,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,33,30,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,32,31,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,32,31,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,34,33,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,34,33,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,35,34,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,35,34,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,37,35,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,37,35,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,36,36,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,36,36,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,39,38,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,39,38,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,41,38,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,41,38,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,40,39,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,40,39,True,2,1,0,1,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,42,39,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,42,39,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,38,40,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,38,40,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,43,42,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,43,42,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,44,43,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,44,43,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,49,43,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,49,43,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,46,44,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,46,44,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,45,45,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,45,45,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,48,46,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,48,46,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,47,47,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,47,47,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,50,49,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,50,49,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,52,50,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,52,50,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,51,51,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,51,51,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,54,52,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,54,52,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,55,53,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,55,53,True,2,1,0,1,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,56,54,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,56,54,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,59,55,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,59,55,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,58,57,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,58,57,True,2,1,0,1,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,60,58,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,60,58,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,57,59,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,57,59,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,61,61,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,61,61,True,2,1,0,1,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,62,63,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,62,63,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,65,64,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,65,64,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,64,65,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,64,65,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,63,66,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,63,66,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,69,68,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,69,68,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,67,69,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,67,69,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,68,72,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,68,72,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,70,73,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,70,73,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,2,3,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,2,3,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,3,5,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,3,5,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,5,6,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,5,6,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,6,7,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,6,7,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,8,8,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,8,8,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,7,9,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,7,9,True,2,1,0,1,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,9,10,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,9,10,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,10,11,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,10,11,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,11,12,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,11,12,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,14,13,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,14,13,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,16,14,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,16,14,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,13,15,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,13,15,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,17,16,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,17,16,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,18,17,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,18,17,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,15,18,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,15,18,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,19,19,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,19,19,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,20,20,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,20,20,True,2,1,0,1,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,22,22,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,22,22,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,28,23,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,28,23,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,26,25,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,26,25,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,30,26,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,30,26,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,25,27,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,25,27,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,24,29,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,24,29,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,27,30,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,27,30,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,35,30,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,35,30,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,32,31,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,32,31,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,31,32,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,31,32,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,29,33,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,29,33,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,34,34,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,34,34,True,2,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,33,35,True,1,0,0,0,control,5X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,33,35,True,2,0,0,0,control,5X,yTAS1253
