experiment,base_name,image_index,cell_ID,n_nuclei
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos1_MIP,18,22,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos1_MIP,18,23,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos1_MIP,18,24,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos1_MIP,18,25,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos1_MIP,18,26,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos1_MIP,18,27,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos1_MIP,18,28,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos1_MIP,18,29,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos1_MIP,18,31,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos1_MIP,18,32,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos1_MIP,18,33,3
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos1_MIP,18,34,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos1_MIP,18,35,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos1_MIP,18,36,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos1_MIP,18,37,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos1_MIP,18,38,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos1_MIP,18,39,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos1_MIP,18,40,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos1_MIP,18,41,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos1_MIP,18,42,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos1_MIP,18,43,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos1_MIP,18,44,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos1_MIP,18,45,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos1_MIP,18,46,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos1_MIP,18,47,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos1_MIP,18,48,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,1,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,2,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,4,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,5,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,6,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,7,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,8,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,10,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,11,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,12,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,13,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,14,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,15,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,16,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,17,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,18,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,19,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,20,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,22,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,23,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,25,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,26,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,27,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,30,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,31,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,32,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,33,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,34,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,35,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,36,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,37,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,38,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,39,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,40,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,41,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,42,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,43,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,45,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,46,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,47,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,48,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,49,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,51,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,52,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,53,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,55,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,56,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,57,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,58,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,59,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,60,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,61,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,62,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,63,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,65,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,66,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,67,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,68,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,69,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,70,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,73,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,74,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,75,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,76,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,77,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,78,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,80,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,81,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,82,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,83,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos2_MIP,25,85,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,1,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,2,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,3,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,4,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,5,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,6,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,7,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,8,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,9,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,10,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,11,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,12,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,13,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,15,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,16,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,17,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,18,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,19,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,20,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,21,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,22,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,23,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,25,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,26,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,27,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,28,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,29,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,30,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,31,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,33,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,34,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,35,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,36,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,38,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,39,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,40,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,42,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,43,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,44,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,45,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,46,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,47,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,49,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,50,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,51,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,52,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,53,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,54,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,55,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,57,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,58,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,59,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,61,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,63,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,64,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,65,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,66,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,68,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,69,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,72,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos3_MIP,31,73,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,3,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,5,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,6,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,7,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,8,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,9,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,10,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,11,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,12,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,13,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,14,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,15,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,16,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,17,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,18,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,19,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,20,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,22,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,23,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,25,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,26,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,27,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,29,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,30,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,31,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,32,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,33,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,34,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,35,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,36,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,37,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,38,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,39,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,40,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,41,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,42,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,43,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,44,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,46,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,47,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,48,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,49,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,50,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,51,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,52,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,53,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,54,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,55,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,57,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,58,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,60,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,61,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,62,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,64,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,65,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,67,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,68,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,69,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,71,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,72,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,73,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,74,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,75,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,76,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,77,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,78,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,79,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,80,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,81,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,82,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,83,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,84,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,85,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,86,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,87,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,88,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,89,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,90,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos4_MIP,12,92,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos5_MIP,11,1,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos5_MIP,11,3,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos5_MIP,11,4,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos5_MIP,11,5,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos5_MIP,11,6,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos5_MIP,11,7,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos5_MIP,11,8,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos5_MIP,11,9,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos5_MIP,11,10,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos5_MIP,11,11,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos5_MIP,11,13,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos5_MIP,11,14,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos5_MIP,11,15,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos5_MIP,11,16,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos5_MIP,11,17,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos5_MIP,11,18,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_5X_control_1_MMStack_Pos5_MIP,11,19,1
