experiment,base_name,ROI,channel,spot_count,plasmid
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF4b_2_MMStack_Pos-11-001_001_MIP,68,3,0,NT-GFP_Cen8-ZF4b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF4b_2_MMStack_Pos-11-001_001_MIP,69,3,0,NT-GFP_Cen8-ZF4b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF4b_2_MMStack_Pos-11-001_001_MIP,70,3,0,NT-GFP_Cen8-ZF4b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF4b_2_MMStack_Pos-11-001_001_MIP,71,3,0,NT-GFP_Cen8-ZF4b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,1,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,2,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,3,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,4,2,4,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,5,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,6,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,7,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,8,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,9,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,10,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,11,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,12,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,13,2,0,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,14,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,15,2,5,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,16,2,6,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,17,2,1,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,18,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,19,2,3,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,20,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,21,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,22,2,3,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,23,2,1,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,24,2,4,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,25,2,4,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,26,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,27,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,28,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,29,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,30,2,3,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,31,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,32,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,33,2,4,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,34,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,35,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,36,2,3,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,37,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,38,2,3,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,39,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,40,2,4,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,41,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,42,2,3,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,43,2,0,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,44,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,45,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,46,2,3,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,47,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,48,2,3,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,49,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,50,2,1,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,51,2,4,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,52,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,53,2,3,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,54,2,4,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,55,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,56,2,1,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,57,2,3,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,58,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,59,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,60,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,61,2,5,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,62,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,63,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,64,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,65,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-004_001_MIP,66,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,1,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,2,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,3,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,4,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,5,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,6,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,7,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,8,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,9,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,10,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,11,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,12,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,13,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,14,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,15,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,16,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,17,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,18,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,19,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,20,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,21,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,22,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,23,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,24,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,25,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,26,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,27,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,28,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,29,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,30,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,31,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,32,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,33,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,34,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,35,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,36,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,37,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,38,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,39,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,40,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,41,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,42,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,43,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,44,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,45,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,46,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,47,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,48,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen8-ZF3a_1_MMStack_Pos-10-003_002_MIP,49,2,0,NT-GFP_Cen8-ZF3a
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-001_002_MIP,1,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-001_002_MIP,2,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-001_002_MIP,3,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-001_002_MIP,4,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-001_002_MIP,5,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-001_002_MIP,6,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-001_002_MIP,7,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-001_002_MIP,8,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-001_002_MIP,9,2,2,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-001_002_MIP,10,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-001_002_MIP,11,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-001_002_MIP,12,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-001_002_MIP,13,2,3,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-001_002_MIP,14,2,1,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-001_002_MIP,15,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-001_002_MIP,16,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-001_002_MIP,17,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-001_002_MIP,18,2,1,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-001_002_MIP,19,2,0,NT-GFP_Cen18-ZF1d
