experiment,base_name,ROI,channel,x,y,intensity,probability,plasmid,median,maxima,sbr,rel_intensity,rel_sbr,real_spot
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,95,2,1080,1404,1717.62,0.47,NT-GFP_CenY-ZF3c,1012.0,2237,1.6972529644268775,0.7773935712798602,0.7773935712798602,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,95,2,1138,1393,1167.75,0.478,NT-GFP_CenY-ZF3c,1012.0,2237,1.153903162055336,0.5285228064776009,0.5285228064776009,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,89,2,548,1382,2316.48,0.492,NT-GFP_CenY-ZF3c,1529.0,2615,1.515029431000654,0.9096292340435558,0.9096292340435558,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,89,2,545,1378,2546.62,0.481,NT-GFP_CenY-ZF3c,1529.0,2615,1.6655461085676913,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,84,2,2038,1290,837.0,0.309,NT-GFP_CenY-ZF3c,550.0,916,1.5218181818181817,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,83,2,395,1242,1282.81,0.49,NT-GFP_CenY-ZF3c,696.0,1349,1.843117816091954,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,75,2,298,1210,1863.0300000000002,0.477,NT-GFP_CenY-ZF3c,1364.0,2299,1.3658577712609972,0.8377724515354419,0.8377724515354418,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,75,2,287,1165,2223.79,0.54,NT-GFP_CenY-ZF3c,1364.0,2299,1.6303445747800587,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,75,2,237,1158,2156.36,0.499,NT-GFP_CenY-ZF3c,1364.0,2299,1.580909090909091,0.9696778922470198,0.9696778922470198,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,73,2,1367,1148,2458.16,0.509,NT-GFP_CenY-ZF3c,1263.0,2510,1.9462866191607282,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,73,2,1322,1110,1698.0,0.327,NT-GFP_CenY-ZF3c,1263.0,2510,1.344418052256532,0.690760568880789,0.690760568880789,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,73,2,1326,1108,2077.37,0.502,NT-GFP_CenY-ZF3c,1263.0,2510,1.6447901821060964,0.845091450515833,0.845091450515833,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,67,2,1721,1063,967.0,0.371,NT-GFP_CenY-ZF3c,614.0,1012,1.5749185667752443,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,67,2,1743,1056,917.04,0.502,NT-GFP_CenY-ZF3c,614.0,1012,1.4935504885993485,0.948335056876939,0.948335056876939,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,60,2,605,1003,2023.6100000000001,0.508,NT-GFP_CenY-ZF3c,1199.0,2157,1.6877481234361968,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,60,2,572,999,1502.0,0.307,NT-GFP_CenY-ZF3c,1199.0,2157,1.2527105921601334,0.7422378818052885,0.7422378818052885,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,60,2,594,950,1814.0,0.36,NT-GFP_CenY-ZF3c,1199.0,2157,1.5129274395329442,0.8964177880125123,0.8964177880125123,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,60,2,630,938,1595.8,0.5,NT-GFP_CenY-ZF3c,1199.0,2157,1.3309424520433695,0.7885906869406654,0.7885906869406655,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,59,2,483,957,1955.1399999999999,0.662,NT-GFP_CenY-ZF3c,859.0,1976,2.276065192083818,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,58,2,731,920,2437.18,0.514,NT-GFP_CenY-ZF3c,1323.0,2465,1.842161753590325,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,55,2,976,910,901.0,0.354,NT-GFP_CenY-ZF3c,673.0,1070,1.338781575037147,0.8894373149062191,0.8894373149062191,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,55,2,1070,892,898.0,0.377,NT-GFP_CenY-ZF3c,673.0,1070,1.3343239227340267,0.8864758144126358,0.8864758144126357,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,55,2,1061,889,1013.0,0.303,NT-GFP_CenY-ZF3c,673.0,1070,1.5052005943536404,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,45,2,1832,743,3075.4,0.534,NT-GFP_CenY-ZF3c,1702.0,3110,1.8069330199764984,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,45,2,1893,697,2683.01,0.511,NT-GFP_CenY-ZF3c,1702.0,3110,1.5763866039952998,0.8724100929960331,0.8724100929960331,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,45,2,1896,694,2393.0,0.323,NT-GFP_CenY-ZF3c,1702.0,3110,1.4059929494712105,0.778110164531443,0.7781101645314431,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,40,2,780,678,1319.56,0.531,NT-GFP_CenY-ZF3c,932.0,1490,1.4158369098712447,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,35,2,1403,628,1914.5700000000002,0.506,NT-GFP_CenY-ZF3c,1223.0,2351,1.565470155355683,0.8781867219536361,0.8781867219536361,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,35,2,1451,611,1872.0,0.36,NT-GFP_CenY-ZF3c,1223.0,2351,1.5306623058053965,0.8586604529984313,0.8586604529984313,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,35,2,1473,601,2180.14,0.532,NT-GFP_CenY-ZF3c,1223.0,2351,1.7826165167620605,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,39,2,1755,615,444.0,0.41,NT-GFP_CenY-ZF3c,317.0,827,1.4006309148264984,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,34,2,1204,611,1662.98,0.556,NT-GFP_CenY-ZF3c,1267.0,2144,1.312533543804262,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,31,2,316,605,2955.0,0.467,NT-GFP_CenY-ZF3c,1548.0,3457,1.9089147286821706,0.8982199742236704,0.8982199742236705,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,31,2,281,562,2468.0,0.419,NT-GFP_CenY-ZF3c,1548.0,3457,1.5943152454780363,0.7501884590132043,0.7501884590132043,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,31,2,290,555,3289.84,0.528,NT-GFP_CenY-ZF3c,1548.0,3457,2.125219638242894,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,31,2,312,547,2553.95,0.501,NT-GFP_CenY-ZF3c,1548.0,3457,1.6498385012919896,0.7763143496340247,0.7763143496340247,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,30,2,1302,564,1122.0,0.326,NT-GFP_CenY-ZF3c,479.0,1551,2.3423799582463465,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,18,2,383,352,1407.0,0.339,NT-GFP_CenY-ZF3c,923.0,1407,1.524377031419285,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,17,2,154,302,2511.19,0.609,NT-GFP_CenY-ZF3c,1244.0,2713,2.0186414790996783,0.949988461785813,0.9499884617858128,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,17,2,173,286,2643.39,0.551,NT-GFP_CenY-ZF3c,1244.0,2713,2.124911575562701,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,17,2,186,274,1519.0,0.408,NT-GFP_CenY-ZF3c,1244.0,2713,1.2210610932475885,0.5746408967273086,0.5746408967273084,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,7,2,886,173,964.22,0.501,NT-GFP_CenY-ZF3c,579.0,1069,1.6653195164075993,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,7,2,864,122,777.1800000000001,0.485,NT-GFP_CenY-ZF3c,579.0,1069,1.342279792746114,0.8060193731720977,0.8060193731720977,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,5,2,194,115,749.6400000000001,0.476,NT-GFP_CenY-ZF3c,518.0,827,1.4471814671814673,0.9598463508322664,0.9598463508322664,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos3_MIP,5,2,181,101,781.0,0.385,NT-GFP_CenY-ZF3c,518.0,827,1.5077220077220077,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,101,2,1449,1974,5987.63,0.602,NT-GFP_Cen20-ZF2b,2049.0,6058,2.9222205954123965,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,101,2,1442,1951,5491.84,0.613,NT-GFP_Cen20-ZF2b,2049.0,6058,2.680253782332845,0.9171976224315798,0.9171976224315797,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,97,2,750,1958,5834.05,0.516,NT-GFP_Cen20-ZF2b,2874.0,7292,2.0299408489909534,0.811137543222527,0.8111375432225271,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,97,2,703,1956,5070.36,0.485,NT-GFP_Cen20-ZF2b,2874.0,7292,1.7642171189979121,0.7049578515188886,0.7049578515188886,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,97,2,772,1940,7192.43,0.569,NT-GFP_Cen20-ZF2b,2874.0,7292,2.5025852470424494,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,95,2,1356,1950,2421.23,0.476,NT-GFP_Cen20-ZF2b,1770.0,3668,1.3679265536723164,0.6847815327354437,0.6847815327354438,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,95,2,1362,1940,3535.77,0.594,NT-GFP_Cen20-ZF2b,1770.0,3668,1.9976101694915254,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,95,2,1373,1922,2916.62,0.521,NT-GFP_Cen20-ZF2b,1770.0,3668,1.6478079096045197,0.8248896280018213,0.8248896280018214,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,98,2,1285,1918,4959.84,0.507,NT-GFP_Cen20-ZF2b,2892.0,5201,1.7150207468879668,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,98,2,1273,1916,4934.42,0.544,NT-GFP_Cen20-ZF2b,2892.0,5201,1.7062309820193637,0.9948748346720862,0.9948748346720862,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,90,2,1718,1842,4873.0,0.346,NT-GFP_Cen20-ZF2b,2099.0,5163,2.321581705574083,0.9913861502968259,0.9913861502968258,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,90,2,1713,1840,4915.34,0.461,NT-GFP_Cen20-ZF2b,2099.0,5163,2.341753215817056,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,90,2,1810,1809,3923.3900000000003,0.526,NT-GFP_Cen20-ZF2b,2099.0,5163,1.8691710338256313,0.7981930039427588,0.7981930039427587,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,90,2,1680,1789,2300.0,0.367,NT-GFP_Cen20-ZF2b,2099.0,5163,1.095759885659838,0.46792287003544003,0.46792287003544003,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,86,2,1266,1794,9973.91,0.524,NT-GFP_Cen20-ZF2b,4873.5,11116,2.0465599671693853,0.9152861694551914,0.9152861694551913,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,86,2,1300,1793,9009.0,0.39,NT-GFP_Cen20-ZF2b,4873.5,11116,1.8485687903970451,0.8267382702091577,0.8267382702091576,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,86,2,1303,1791,9466.95,0.443,NT-GFP_Cen20-ZF2b,4873.5,11116,1.9425361649738382,0.868763444017825,0.8687634440178249,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,86,2,1258,1781,10347.53,0.539,NT-GFP_Cen20-ZF2b,4873.5,11116,2.1232235559659385,0.9495725444707921,0.9495725444707921,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,86,2,1315,1770,10897.04,0.667,NT-GFP_Cen20-ZF2b,4873.5,11116,2.235978249717862,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,89,2,833,1792,1080.0,0.323,NT-GFP_Cen20-ZF2b,772.0,1501,1.3989637305699483,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,84,2,1465,1743,6992.0,0.395,NT-GFP_Cen20-ZF2b,5794.0,11791,1.2067656196064895,0.6053590553212637,0.6053590553212638,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,84,2,1400,1712,9805.99,0.526,NT-GFP_Cen20-ZF2b,5794.0,11791,1.6924387297204004,0.8489909672325169,0.848990967232517,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,84,2,1427,1705,11550.17,0.6,NT-GFP_Cen20-ZF2b,5794.0,11791,1.9934708318950638,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,84,2,1375,1661,6516.41,0.488,NT-GFP_Cen20-ZF2b,5794.0,11791,1.1246824301001035,0.5641830379985749,0.5641830379985749,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,82,2,1539,1706,26208.0,0.422,NT-GFP_Cen20-ZF2b,15490.5,30078,1.691875665730609,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,82,2,1560,1674,21098.0,0.418,NT-GFP_Cen20-ZF2b,15490.5,30078,1.361996062102579,0.8050213675213675,0.8050213675213675,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,82,2,1507,1647,18530.0,0.447,NT-GFP_Cen20-ZF2b,15490.5,30078,1.196217036248023,0.7070360195360196,0.7070360195360195,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,79,2,716,1624,1386.0,0.382,NT-GFP_Cen20-ZF2b,797.0,2429,1.7390213299874528,0.5866120403602628,0.5866120403602628,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,79,2,737,1621,2362.72,0.61,NT-GFP_Cen20-ZF2b,797.0,2429,2.9645169385194476,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,79,2,716,1617,1431.46,0.482,NT-GFP_Cen20-ZF2b,797.0,2429,1.796060225846926,0.6058525766912711,0.6058525766912711,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,79,2,747,1582,1408.0,0.437,NT-GFP_Cen20-ZF2b,797.0,2429,1.766624843161857,0.5959233425882035,0.5959233425882035,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,79,2,706,1580,1467.39,0.495,NT-GFP_Cen20-ZF2b,797.0,2429,1.841141781681305,0.6210596261935397,0.6210596261935397,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,75,2,1675,1602,5436.0,0.398,NT-GFP_Cen20-ZF2b,5613.0,11561,0.968466060929984,0.4779001930590184,0.47790019305901843,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,75,2,1646,1583,6785.0,0.468,NT-GFP_Cen20-ZF2b,5613.0,11561,1.208800997683948,0.5964961018957763,0.5964961018957763,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,75,2,1703,1573,8842.84,0.674,NT-GFP_Cen20-ZF2b,5613.0,11561,1.575421343310173,0.7774089299466538,0.7774089299466539,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,75,2,1672,1480,11374.76,0.564,NT-GFP_Cen20-ZF2b,5613.0,11561,2.0265027614466415,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,75,2,1682,1466,11169.0,0.575,NT-GFP_Cen20-ZF2b,5613.0,11561,1.9898450026723677,0.9819108271295394,0.9819108271295396,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,76,2,1490,1598,3665.73,0.477,NT-GFP_Cen20-ZF2b,2138.0,6342,1.7145603367633302,0.852721419166942,0.852721419166942,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,76,2,1471,1591,3328.0,0.4,NT-GFP_Cen20-ZF2b,2138.0,6342,1.5565949485500468,0.7741587304541204,0.7741587304541205,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,76,2,1475,1583,4298.86,0.545,NT-GFP_Cen20-ZF2b,2138.0,6342,2.010692235734331,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,76,2,1516,1547,2766.42,0.486,NT-GFP_Cen20-ZF2b,2138.0,6342,1.293928905519177,0.6435240970862043,0.6435240970862044,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,81,2,122,1591,4995.0,0.462,NT-GFP_Cen20-ZF2b,751.0,9011,6.651131824234354,0.5630878180262504,0.5630878180262504,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,81,2,126,1578,8870.73,0.655,NT-GFP_Cen20-ZF2b,751.0,9011,11.811890812250333,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,74,2,958,1556,4548.09,0.668,NT-GFP_Cen20-ZF2b,958.0,4607,4.747484342379958,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,74,2,954,1482,3388.6,0.602,NT-GFP_Cen20-ZF2b,958.0,4607,3.5371607515657617,0.7450600142037647,0.7450600142037646,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,71,2,1860,1475,20368.0,0.423,NT-GFP_Cen20-ZF2b,11884.0,24292,1.713901043419724,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,71,2,1842,1453,19756.82,0.492,NT-GFP_Cen20-ZF2b,11884.0,24292,1.6624722315718612,0.9699931264728987,0.9699931264728986,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,71,2,1925,1436,15428.0,0.42,NT-GFP_Cen20-ZF2b,11884.0,24292,1.29821608885897,0.7574626865671642,0.7574626865671642,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,69,2,790,1434,1501.1,0.547,NT-GFP_Cen20-ZF2b,671.0,1515,2.2371087928464974,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,66,2,500,1371,12020.0,0.305,NT-GFP_Cen20-ZF2b,3402.0,12745,3.5332157554379777,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen20-ZF2b_1_MMStack_Pos7_MIP,64,2,1959,1338,12216.0,0.399,NT-GFP_Cen20-ZF2b,11961.0,27342,1.0213192876849762,0.4591738929421184,0.4591738929421184,No
