experiment,base_name,ROI,channel,x,y,intensity,probability,plasmid
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3a_1_MMStack_Pos9_MIP,19,2,856,612,15560.48,0.494,NT-GFP_CenY-ZF3a
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3a_1_MMStack_Pos9_MIP,18,2,1877,573,14653.48,0.484,NT-GFP_CenY-ZF3a
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3a_1_MMStack_Pos9_MIP,18,2,1918,552,16727.89,0.479,NT-GFP_CenY-ZF3a
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3a_1_MMStack_Pos9_MIP,11,2,961,394,36714.0,0.331,NT-GFP_CenY-ZF3a
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3a_1_MMStack_Pos9_MIP,11,2,978,331,47197.41,0.692,NT-GFP_CenY-ZF3a
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3a_1_MMStack_Pos9_MIP,10,2,2033,299,9489.27,0.487,NT-GFP_CenY-ZF3a
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3a_1_MMStack_Pos9_MIP,10,2,2023,272,11198.65,0.552,NT-GFP_CenY-ZF3a
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3a_1_MMStack_Pos9_MIP,10,2,2037,236,7746.87,0.48,NT-GFP_CenY-ZF3a
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3a_1_MMStack_Pos9_MIP,7,2,1851,215,5670.0,0.409,NT-GFP_CenY-ZF3a
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos5_MIP,146,2,332,1810,13871.0,0.413,NT-GFP_CenX-ZF1a
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos5_MIP,139,2,1450,1784,749.0,0.42,NT-GFP_CenX-ZF1a
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos5_MIP,120,2,544,1604,892.0,0.424,NT-GFP_CenX-ZF1a
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos5_MIP,100,2,1092,1388,738.0,0.387,NT-GFP_CenX-ZF1a
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos5_MIP,100,2,1079,1361,741.0,0.394,NT-GFP_CenX-ZF1a
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos5_MIP,107,2,362,1361,1865.0,0.361,NT-GFP_CenX-ZF1a
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos5_MIP,86,2,1059,1245,870.0,0.381,NT-GFP_CenX-ZF1a
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos5_MIP,54,2,203,859,591.0,0.326,NT-GFP_CenX-ZF1a
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos5_MIP,50,2,72,782,666.72,0.47,NT-GFP_CenX-ZF1a
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos5_MIP,44,2,1496,742,694.48,0.483,NT-GFP_CenX-ZF1a
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos5_MIP,47,2,1713,725,678.0,0.441,NT-GFP_CenX-ZF1a
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos5_MIP,47,2,1712,704,617.0,0.464,NT-GFP_CenX-ZF1a
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos5_MIP,44,2,1511,666,781.56,0.485,NT-GFP_CenX-ZF1a
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos5_MIP,44,2,1523,638,795.91,0.458,NT-GFP_CenX-ZF1a
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos5_MIP,44,2,1506,620,711.6,0.499,NT-GFP_CenX-ZF1a
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos5_MIP,43,2,722,611,7062.0,0.361,NT-GFP_CenX-ZF1a
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1a_1_MMStack_Pos5_MIP,42,2,590,587,6667.0,0.306,NT-GFP_CenX-ZF1a
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos8_MIP,103,2,1766,1962,657.0,0.349,NT-GFP_CenX-ZF1c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos8_MIP,93,2,472,1844,707.0,0.304,NT-GFP_CenX-ZF1c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos8_MIP,94,2,1266,1782,736.63,0.508,NT-GFP_CenX-ZF1c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos8_MIP,93,2,525,1745,1259.19,0.63,NT-GFP_CenX-ZF1c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos8_MIP,86,2,1869,1646,845.0,0.323,NT-GFP_CenX-ZF1c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos8_MIP,82,2,703,1599,697.0,0.432,NT-GFP_CenX-ZF1c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos8_MIP,80,2,1178,1461,741.87,0.475,NT-GFP_CenX-ZF1c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos8_MIP,69,2,199,1347,4699.0,0.382,NT-GFP_CenX-ZF1c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos8_MIP,69,2,152,1288,4127.0,0.313,NT-GFP_CenX-ZF1c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos8_MIP,65,2,1583,1206,1179.92,0.543,NT-GFP_CenX-ZF1c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos8_MIP,58,2,1359,1131,1636.7,0.688,NT-GFP_CenX-ZF1c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos8_MIP,59,2,472,1098,2139.0,0.445,NT-GFP_CenX-ZF1c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos8_MIP,50,2,1524,1005,1399.82,0.519,NT-GFP_CenX-ZF1c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos8_MIP,50,2,1523,1001,1165.0,0.326,NT-GFP_CenX-ZF1c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos8_MIP,54,2,615,990,2616.0,0.306,NT-GFP_CenX-ZF1c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos8_MIP,44,2,217,875,814.0,0.324,NT-GFP_CenX-ZF1c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos8_MIP,37,2,1365,812,938.0,0.367,NT-GFP_CenX-ZF1c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos8_MIP,36,2,1031,701,12026.0,0.382,NT-GFP_CenX-ZF1c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos8_MIP,36,2,1050,691,13013.0,0.32,NT-GFP_CenX-ZF1c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos8_MIP,29,2,963,654,3925.3,0.677,NT-GFP_CenX-ZF1c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos8_MIP,22,2,1510,593,2117.8,0.712,NT-GFP_CenX-ZF1c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos8_MIP,30,2,1969,545,654.73,0.51,NT-GFP_CenX-ZF1c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenX-ZF1c_1_MMStack_Pos8_MIP,7,2,230,252,936.48,0.483,NT-GFP_CenX-ZF1c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,105,2,1219,2011,1049.64,0.484,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,105,2,1258,2008,1029.0,0.441,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,105,2,1183,1966,1033.0,0.344,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,103,2,1712,1910,688.85,0.463,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,103,2,1642,1893,850.09,0.494,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,97,2,1280,1818,878.0,0.437,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,96,2,408,1794,8110.18,0.684,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,96,2,495,1790,8295.89,0.53,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,97,2,1193,1777,961.72,0.494,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,91,2,1031,1745,1336.84,0.54,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,91,2,1043,1725,1172.0,0.47,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,92,2,2036,1706,1051.0,0.374,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,84,2,1471,1558,3451.23,0.527,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,79,2,567,1510,5169.0,0.461,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,79,2,512,1497,7185.67,0.615,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,75,2,6,1485,1111.54,0.49,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,75,2,113,1478,662.0,0.448,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,79,2,492,1470,7032.37,0.526,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,79,2,489,1467,6037.0,0.332,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,79,2,575,1463,4949.37,0.467,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,76,2,1431,1400,6144.74,0.67,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,65,2,1038,1367,891.46,0.483,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,68,2,249,1347,1551.0,0.452,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,70,2,848,1320,5070.26,0.511,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,70,2,837,1319,4878.42,0.488,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,68,2,255,1298,2829.0,0.337,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,70,2,853,1270,4937.34,0.497,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,70,2,845,1264,5615.06,0.552,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,65,2,1035,1249,1043.25,0.478,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,65,2,958,1231,1258.0,0.462,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,68,2,278,1215,1974.0,0.338,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,59,2,847,1192,4068.0,0.332,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,64,2,633,1191,994.0,0.429,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,62,2,1628,1187,2351.14,0.512,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,59,2,879,1186,4846.0,0.464,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,59,2,848,1183,4844.5,0.551,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,63,2,1745,1180,1510.65,0.502,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,62,2,1577,1167,2192.2,0.479,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,63,2,1726,1148,2133.9,0.653,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,62,2,1602,1137,2608.59,0.501,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,59,2,929,1130,4338.02,0.567,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,60,2,579,1121,1157.86,0.485,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,60,2,585,1117,1128.43,0.478,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,60,2,512,1110,900.0,0.468,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,59,2,920,1092,2774.0,0.375,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,54,2,49,993,2374.82,0.603,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,55,2,1167,974,7678.34,0.496,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,48,2,905,890,807.03,0.473,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,46,2,424,792,1021.67,0.447,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,46,2,399,793,905.0,0.361,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,42,2,1979,754,589.0,0.428,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,44,2,1450,754,944.17,0.495,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,43,2,798,754,8207.84,0.509,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,43,2,841,751,6839.23,0.493,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,44,2,1482,749,819.0,0.378,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,43,2,896,742,5924.24,0.486,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,43,2,860,713,6121.0,0.423,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,36,2,1292,695,1411.23,0.503,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,33,2,1743,691,763.0,0.47,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,33,2,1737,689,736.0,0.388,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,36,2,1266,672,2009.35,0.504,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,36,2,1276,666,1553.0,0.339,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,37,2,1499,662,1937.35,0.451,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,33,2,1728,650,900.53,0.506,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,36,2,1220,609,1727.55,0.499,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,36,2,1214,606,1754.41,0.527,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,31,2,1397,545,1478.64,0.516,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,28,2,299,523,3256.22,0.585,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,28,2,167,514,5671.0,0.396,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,25,2,1789,452,4043.0,0.376,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,28,2,258,445,6137.0,0.381,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,28,2,192,440,4930.67,0.544,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,26,2,1056,409,2209.0,0.323,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,18,2,1025,323,1983.52,0.491,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,13,2,1243,318,1002.71,0.486,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,17,2,1613,314,9160.43,0.529,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,18,2,960,307,1804.12,0.499,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,18,2,1045,267,1613.59,0.493,NT-GFP_CenY-ZF3c
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3c_1_MMStack_Pos4_MIP,12,2,1760,199,821.74,0.495,NT-GFP_CenY-ZF3c
