experiment,base_name,image_index,cell_ID,n_nuclei
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos2_MIP,26,130,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,1,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,3,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,4,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,5,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,6,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,7,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,9,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,10,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,11,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,12,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,14,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,16,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,17,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,18,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,19,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,20,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,21,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,22,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,24,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,25,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,26,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,27,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,28,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,29,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,30,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,31,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,32,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,33,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,35,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,36,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,38,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,39,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,40,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,41,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,42,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,43,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,44,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,45,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,47,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,48,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,49,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,50,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,51,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,52,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,54,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,55,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,56,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,58,3
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,59,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,60,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,61,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,62,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,63,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,64,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,65,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,67,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,68,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,69,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,70,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,71,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,72,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,73,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,74,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,75,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,76,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,77,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,78,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,80,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,81,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,82,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,83,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,84,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,86,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,88,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,89,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,90,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,91,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,92,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,94,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,95,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,96,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,97,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,98,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,100,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,101,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,102,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,103,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,104,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,105,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,106,3
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,107,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,108,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,109,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,110,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,113,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,114,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,115,3
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,116,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,117,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,119,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,120,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,121,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,122,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,123,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,124,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,125,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,126,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,127,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,128,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,129,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,130,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,131,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,132,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,133,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,134,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,135,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,136,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,137,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,138,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,139,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,140,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,142,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,143,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,144,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,145,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,146,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,148,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos3_MIP,28,150,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,1,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,2,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,3,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,4,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,5,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,7,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,8,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,9,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,10,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,11,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,12,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,13,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,14,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,15,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,18,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,20,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,21,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,23,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,24,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,25,3
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,26,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,28,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,29,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,30,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,31,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,32,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,34,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,35,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,37,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,38,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,39,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,40,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,41,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,43,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,45,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,47,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,48,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,49,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,50,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,51,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,52,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,53,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,54,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,55,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,56,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,58,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,59,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,60,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,61,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,62,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,63,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,64,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,65,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,66,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,69,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,70,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,71,3
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,72,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,75,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,76,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,77,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,78,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,79,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,80,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,81,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,82,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,84,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,85,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,86,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,88,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,92,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,93,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,94,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,95,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,96,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,97,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,98,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,99,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,100,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,101,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,102,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,103,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,104,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,105,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,106,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,107,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,108,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,110,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1202_1_MMStack_Pos4_MIP,8,111,1
