filename,plasmid,experiment,ROI_index,cor_ch1_log10_median,tx_status_thr,tx_status_gmm
09172024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09172024_Cen-ZF_set3_session5,29,2.699531869600034,N,N
09172024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09172024_Cen-ZF_set3_session5,30,2.818241309124397,N,N
09172024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09172024_Cen-ZF_set3_session5,31,2.698715818207254,N,N
09172024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09172024_Cen-ZF_set3_session5,32,2.6440526025243734,N,N
09172024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09172024_Cen-ZF_set3_session5,33,2.677102745314935,N,N
09172024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09172024_Cen-ZF_set3_session5,34,2.704258688565419,N,N
09172024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09172024_Cen-ZF_set3_session5,35,2.693712348468579,N,N
09172024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09172024_Cen-ZF_set3_session5,36,2.68230222060145,N,N
09172024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09172024_Cen-ZF_set3_session5,37,2.6537463364952,N,N
09172024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09172024_Cen-ZF_set3_session5,38,2.6112896872520714,N,N
09172024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09172024_Cen-ZF_set3_session5,39,2.5942138917537716,N,N
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos4_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,1,2.7256647173618376,N,N
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos4_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,2,2.6770868263554544,N,N
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos4_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,3,2.6918600692437726,N,N
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos4_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,4,2.8767280597956173,N,N
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos4_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,5,3.279266178079796,Y,Y
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos4_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,6,3.5788227138757076,Y,Y
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos4_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,7,2.678875329700271,N,N
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos4_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,8,2.749120662090172,N,N
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos4_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,9,2.792094031947426,N,N
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos4_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,10,2.6690677369224973,N,N
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos4_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,11,2.70758932566238,N,N
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos4_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,12,3.5800754583080643,Y,Y
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos4_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,13,3.036966288285291,Y,Y
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos4_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,14,3.556007137801698,Y,Y
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos4_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,15,2.732670927738439,N,N
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos4_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,16,2.989513135158977,Y,Y
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos4_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,17,2.694877763272867,N,N
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos4_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,18,3.88556483357297,Y,Y
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos4_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,19,2.7032145148997135,N,N
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos4_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,20,2.6183581405139935,N,N
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos4_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,21,2.742277904163179,N,N
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos4_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,22,2.6493711698643754,N,N
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos4_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,23,2.6836393097566122,N,N
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos4_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,24,2.667246787559789,N,N
09172024_Cen-ZF_NT-GFP_Cen2-ZF2b_1_MMStack_Pos0_MIP,NT-GFP_Cen2-ZF2b,09172024_Cen-ZF_set3_session5,1,2.705225634689125,N,N
09172024_Cen-ZF_NT-GFP_Cen2-ZF2b_1_MMStack_Pos0_MIP,NT-GFP_Cen2-ZF2b,09172024_Cen-ZF_set3_session5,2,3.3685924637575715,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2b_1_MMStack_Pos0_MIP,NT-GFP_Cen2-ZF2b,09172024_Cen-ZF_set3_session5,3,2.609878762625886,N,N
09172024_Cen-ZF_NT-GFP_Cen2-ZF2b_1_MMStack_Pos0_MIP,NT-GFP_Cen2-ZF2b,09172024_Cen-ZF_set3_session5,4,2.6383749734227777,N,N
09172024_Cen-ZF_NT-GFP_Cen2-ZF2b_1_MMStack_Pos0_MIP,NT-GFP_Cen2-ZF2b,09172024_Cen-ZF_set3_session5,5,3.2154584207658052,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2b_1_MMStack_Pos0_MIP,NT-GFP_Cen2-ZF2b,09172024_Cen-ZF_set3_session5,6,3.321440378000442,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2b_1_MMStack_Pos0_MIP,NT-GFP_Cen2-ZF2b,09172024_Cen-ZF_set3_session5,7,3.4060635614265724,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2b_1_MMStack_Pos0_MIP,NT-GFP_Cen2-ZF2b,09172024_Cen-ZF_set3_session5,8,2.729508262869728,N,N
09172024_Cen-ZF_NT-GFP_Cen2-ZF2b_1_MMStack_Pos0_MIP,NT-GFP_Cen2-ZF2b,09172024_Cen-ZF_set3_session5,9,2.6212168269657368,N,N
09172024_Cen-ZF_NT-GFP_Cen2-ZF2b_1_MMStack_Pos0_MIP,NT-GFP_Cen2-ZF2b,09172024_Cen-ZF_set3_session5,10,2.686278464097623,N,N
09172024_Cen-ZF_NT-GFP_Cen2-ZF2b_1_MMStack_Pos0_MIP,NT-GFP_Cen2-ZF2b,09172024_Cen-ZF_set3_session5,11,3.4332518317036493,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2b_1_MMStack_Pos0_MIP,NT-GFP_Cen2-ZF2b,09172024_Cen-ZF_set3_session5,12,2.704345937828158,N,N
09172024_Cen-ZF_NT-GFP_Cen2-ZF2b_1_MMStack_Pos0_MIP,NT-GFP_Cen2-ZF2b,09172024_Cen-ZF_set3_session5,13,2.703636859371971,N,N
09172024_Cen-ZF_NT-GFP_Cen2-ZF2b_1_MMStack_Pos0_MIP,NT-GFP_Cen2-ZF2b,09172024_Cen-ZF_set3_session5,14,2.740682193374153,N,N
09172024_Cen-ZF_NT-GFP_Cen2-ZF2b_1_MMStack_Pos0_MIP,NT-GFP_Cen2-ZF2b,09172024_Cen-ZF_set3_session5,15,3.052124509624794,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2b_1_MMStack_Pos0_MIP,NT-GFP_Cen2-ZF2b,09172024_Cen-ZF_set3_session5,16,2.743531865391685,N,N
09172024_Cen-ZF_NT-GFP_Cen2-ZF2b_1_MMStack_Pos0_MIP,NT-GFP_Cen2-ZF2b,09172024_Cen-ZF_set3_session5,17,3.6854000370361883,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2b_1_MMStack_Pos0_MIP,NT-GFP_Cen2-ZF2b,09172024_Cen-ZF_set3_session5,18,2.706749187053035,N,N
09172024_Cen-ZF_NT-GFP_Cen2-ZF2b_1_MMStack_Pos0_MIP,NT-GFP_Cen2-ZF2b,09172024_Cen-ZF_set3_session5,19,2.7227406134220304,N,N
09172024_Cen-ZF_NT-GFP_Cen2-ZF2b_1_MMStack_Pos0_MIP,NT-GFP_Cen2-ZF2b,09172024_Cen-ZF_set3_session5,20,3.017129025214516,Y,Y
09172024_Cen-ZF_NT-GFP_Cen1-ZF1c_1_MMStack_Pos5_MIP,NT-GFP_Cen1-ZF1c,09172024_Cen-ZF_set3_session5,1,2.786568134617196,N,N
09172024_Cen-ZF_NT-GFP_Cen1-ZF1c_1_MMStack_Pos5_MIP,NT-GFP_Cen1-ZF1c,09172024_Cen-ZF_set3_session5,2,2.7618165665678633,N,N
09172024_Cen-ZF_NT-GFP_Cen1-ZF1c_1_MMStack_Pos5_MIP,NT-GFP_Cen1-ZF1c,09172024_Cen-ZF_set3_session5,3,2.690365588829929,N,N
09172024_Cen-ZF_NT-GFP_Cen1-ZF1c_1_MMStack_Pos5_MIP,NT-GFP_Cen1-ZF1c,09172024_Cen-ZF_set3_session5,4,2.6300781905824784,N,N
09172024_Cen-ZF_NT-GFP_Cen1-ZF1c_1_MMStack_Pos5_MIP,NT-GFP_Cen1-ZF1c,09172024_Cen-ZF_set3_session5,5,3.272265441478713,Y,Y
09172024_Cen-ZF_NT-GFP_Cen1-ZF1c_1_MMStack_Pos5_MIP,NT-GFP_Cen1-ZF1c,09172024_Cen-ZF_set3_session5,6,2.8073275643717217,N,N
09172024_Cen-ZF_NT-GFP_Cen1-ZF1c_1_MMStack_Pos5_MIP,NT-GFP_Cen1-ZF1c,09172024_Cen-ZF_set3_session5,7,2.869203969347973,N,N
09172024_Cen-ZF_NT-GFP_Cen1-ZF1c_1_MMStack_Pos5_MIP,NT-GFP_Cen1-ZF1c,09172024_Cen-ZF_set3_session5,8,2.7775773925828915,N,N
09172024_Cen-ZF_NT-GFP_Cen1-ZF1c_1_MMStack_Pos5_MIP,NT-GFP_Cen1-ZF1c,09172024_Cen-ZF_set3_session5,9,4.067317599432484,Y,Y
09172024_Cen-ZF_NT-GFP_Cen1-ZF1c_1_MMStack_Pos5_MIP,NT-GFP_Cen1-ZF1c,09172024_Cen-ZF_set3_session5,10,3.5076085616133135,Y,Y
09172024_Cen-ZF_NT-GFP_Cen1-ZF1c_1_MMStack_Pos5_MIP,NT-GFP_Cen1-ZF1c,09172024_Cen-ZF_set3_session5,11,2.8705694799154635,N,N
09172024_Cen-ZF_NT-GFP_Cen1-ZF1c_1_MMStack_Pos5_MIP,NT-GFP_Cen1-ZF1c,09172024_Cen-ZF_set3_session5,12,2.867872143942331,N,N
09172024_Cen-ZF_NT-GFP_Cen1-ZF1c_1_MMStack_Pos5_MIP,NT-GFP_Cen1-ZF1c,09172024_Cen-ZF_set3_session5,13,2.747052630439324,N,N
09172024_Cen-ZF_NT-GFP_Cen1-ZF1c_1_MMStack_Pos5_MIP,NT-GFP_Cen1-ZF1c,09172024_Cen-ZF_set3_session5,14,2.968785526134534,Y,Y
09172024_Cen-ZF_NT-GFP_Cen1-ZF1c_1_MMStack_Pos5_MIP,NT-GFP_Cen1-ZF1c,09172024_Cen-ZF_set3_session5,15,3.621912393173506,Y,Y
09172024_Cen-ZF_NT-GFP_Cen1-ZF1c_1_MMStack_Pos5_MIP,NT-GFP_Cen1-ZF1c,09172024_Cen-ZF_set3_session5,16,2.8450047322603913,N,N
09172024_Cen-ZF_NT-GFP_Cen1-ZF1c_1_MMStack_Pos5_MIP,NT-GFP_Cen1-ZF1c,09172024_Cen-ZF_set3_session5,17,3.037219300319105,Y,Y
09172024_Cen-ZF_NT-GFP_Cen1-ZF1c_1_MMStack_Pos5_MIP,NT-GFP_Cen1-ZF1c,09172024_Cen-ZF_set3_session5,18,4.592150017763016,Y,Y
09172024_Cen-ZF_NT-GFP_Cen1-ZF1c_1_MMStack_Pos5_MIP,NT-GFP_Cen1-ZF1c,09172024_Cen-ZF_set3_session5,19,2.7608367878481355,N,N
09172024_Cen-ZF_NT-GFP_Cen1-ZF1c_1_MMStack_Pos5_MIP,NT-GFP_Cen1-ZF1c,09172024_Cen-ZF_set3_session5,20,2.7417644136035415,N,N
09172024_Cen-ZF_NT-GFP_Cen1-ZF1c_1_MMStack_Pos5_MIP,NT-GFP_Cen1-ZF1c,09172024_Cen-ZF_set3_session5,21,2.6908491095959137,N,N
09172024_Cen-ZF_NT-GFP_Cen1-ZF1c_1_MMStack_Pos5_MIP,NT-GFP_Cen1-ZF1c,09172024_Cen-ZF_set3_session5,22,2.656593289424415,N,N
09172024_Cen-ZF_NT-GFP_Cen1-ZF1c_1_MMStack_Pos5_MIP,NT-GFP_Cen1-ZF1c,09172024_Cen-ZF_set3_session5,23,2.820605939246646,N,N
09172024_Cen-ZF_NT-GFP_Cen1-ZF1c_1_MMStack_Pos5_MIP,NT-GFP_Cen1-ZF1c,09172024_Cen-ZF_set3_session5,24,2.6785789023960276,N,N
09172024_Cen-ZF_NT-GFP_Cen1-ZF1c_1_MMStack_Pos5_MIP,NT-GFP_Cen1-ZF1c,09172024_Cen-ZF_set3_session5,25,2.962882480838536,Y,Y
09172024_Cen-ZF_NT-GFP_Cen1-ZF1c_1_MMStack_Pos5_MIP,NT-GFP_Cen1-ZF1c,09172024_Cen-ZF_set3_session5,26,2.711977431184147,N,N
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,1,4.1076434986992405,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,2,2.868566561444146,N,N
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,3,2.9556073327182424,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,4,2.8812993830843645,Y,N
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,5,3.9735873190405924,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,6,4.148199287269635,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,7,3.094250631065004,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,8,3.1144750272495485,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,9,3.6903422823501337,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,10,3.337961686994415,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,11,3.608450230758437,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,12,3.09864109164784,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,13,4.134097624982498,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,14,3.7350169030892917,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,15,3.825259229511313,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,16,4.254093822674605,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,17,3.7292982391457263,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,18,4.717639366183245,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,19,2.9103325096746335,Y,N
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,20,4.092202937899578,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,21,2.948531856517252,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,22,3.6946080694172245,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,23,3.6076565289377784,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,24,3.0388926362526343,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,25,4.394617516123908,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,26,4.373733330561563,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,27,2.8108345382390887,N,N
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,28,2.8465342623809384,N,N
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,29,2.9008432322235116,Y,N
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,30,2.991113919444589,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,31,3.6852471856469355,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,32,4.718024120555544,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,33,2.7599520263959714,N,N
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,34,3.32237877844558,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,35,2.5869767856497194,N,N
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,36,4.485259976565528,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,37,2.510494146775605,N,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,38,2.743562321310514,N,N
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,39,2.9139628734725997,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,40,3.9792339052088446,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,41,2.9543697808038414,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,42,3.6885835019484547,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,43,3.2122473715879063,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,44,3.00481082513852,Y,Y
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,45,2.8030921564336206,N,N
09172024_Cen-ZF_NT-GFP_Cen2-ZF2a_1_MMStack_Pos1_MIP,NT-GFP_Cen2-ZF2a,09172024_Cen-ZF_set3_session5,46,4.163592853160781,Y,Y
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos1_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,1,3.274221098396563,Y,Y
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos1_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,2,2.731590692060217,N,N
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos1_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,3,2.7924812751386368,N,N
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos1_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,4,2.6713555637909967,N,N
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos1_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,5,4.700966838798298,Y,Y
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos1_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,6,3.463798645613142,Y,Y
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos1_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,7,3.0616747450250283,Y,Y
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos1_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,8,4.693561617395224,Y,Y
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos1_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,9,2.761165355542307,N,N
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos1_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,10,3.2299487801560396,Y,Y
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos1_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,11,2.80817137323644,N,N
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos1_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,12,2.7564565116592123,N,N
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos1_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,13,3.2835320743749294,Y,Y
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos1_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,14,3.252031349809394,Y,Y
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos1_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,15,3.647336273670555,Y,Y
09172024_Cen-ZF_NT-GFP_Cen5-ZF2c_1_MMStack_Pos1_MIP,NT-GFP_Cen5-ZF2c,09172024_Cen-ZF_set3_session5,16,3.040647818489048,Y,Y
