experiment,base_name,ROI,channel,spot_count,plasmid,tx_status_thr,tx_status_gmm,ch1_log10_median
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos9_MIP,9,2,0,NT-GFP_Cen8-ZF1b,Y,Y,3.172310968521954
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos9_MIP,10,2,0,NT-GFP_Cen8-ZF1b,Y,Y,2.7596678446896306
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos9_MIP,11,2,0,NT-GFP_Cen8-ZF1b,Y,N,2.6748611407378116
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos9_MIP,12,2,0,NT-GFP_Cen8-ZF1b,N,N,2.574031267727719
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos9_MIP,13,2,0,NT-GFP_Cen8-ZF1b,N,N,2.5118833609788744
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos9_MIP,14,2,0,NT-GFP_Cen8-ZF1b,Y,Y,3.682956926301209
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos9_MIP,15,2,0,NT-GFP_Cen8-ZF1b,N,N,2.5563025007672873
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos9_MIP,16,2,0,NT-GFP_Cen8-ZF1b,Y,Y,3.5588285248170117
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos9_MIP,17,2,0,NT-GFP_Cen8-ZF1b,Y,N,2.6414741105040997
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos9_MIP,18,2,0,NT-GFP_Cen8-ZF1b,Y,N,2.6794278966121188
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos9_MIP,19,2,0,NT-GFP_Cen8-ZF1b,N,N,2.526339277389844
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos9_MIP,20,2,0,NT-GFP_Cen8-ZF1b,Y,Y,2.8356905714924254
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos9_MIP,21,2,0,NT-GFP_Cen8-ZF1b,N,N,2.5854607295085006
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos9_MIP,22,2,0,NT-GFP_Cen8-ZF1b,Y,Y,3.758381941774675
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos9_MIP,23,2,0,NT-GFP_Cen8-ZF1b,N,N,2.5415792439465807
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos9_MIP,24,2,1,NT-GFP_Cen8-ZF1b,Y,Y,4.107786384315953
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos9_MIP,25,2,0,NT-GFP_Cen8-ZF1b,N,N,2.521138083704036
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos9_MIP,26,2,0,NT-GFP_Cen8-ZF1b,N,N,2.4712917110589387
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos9_MIP,27,2,0,NT-GFP_Cen8-ZF1b,Y,N,2.6884198220027105
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos9_MIP,28,2,0,NT-GFP_Cen8-ZF1b,Y,N,2.7641761323903307
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos7_MIP,1,2,0,NT-GFP_Cen8-ZF1a,N,N,2.3820170425748683
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos7_MIP,2,2,0,NT-GFP_Cen8-ZF1a,N,N,2.4082399653118496
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos7_MIP,3,2,0,NT-GFP_Cen8-ZF1a,N,N,2.45484486000851
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos7_MIP,4,2,0,NT-GFP_Cen8-ZF1a,N,N,2.416640507338281
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos7_MIP,5,2,0,NT-GFP_Cen8-ZF1a,N,N,2.5440680443502757
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos7_MIP,6,2,0,NT-GFP_Cen8-ZF1a,N,N,2.5705429398818973
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos7_MIP,7,2,0,NT-GFP_Cen8-ZF1a,Y,Y,3.616685520895512
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos7_MIP,8,2,0,NT-GFP_Cen8-ZF1a,Y,N,2.595496221825574
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos7_MIP,9,2,0,NT-GFP_Cen8-ZF1a,Y,N,2.617000341120899
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos7_MIP,10,2,0,NT-GFP_Cen8-ZF1a,Y,Y,3.5066403055665023
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos7_MIP,11,2,0,NT-GFP_Cen8-ZF1a,Y,Y,4.631347361173633
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos7_MIP,12,2,0,NT-GFP_Cen8-ZF1a,Y,Y,3.586587304671755
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos7_MIP,13,2,0,NT-GFP_Cen8-ZF1a,Y,Y,2.749736315569061
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos7_MIP,14,2,0,NT-GFP_Cen8-ZF1a,Y,Y,3.1981069988734014
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos7_MIP,15,2,2,NT-GFP_Cen8-ZF1a,Y,Y,4.178142069837744
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos7_MIP,16,2,0,NT-GFP_Cen8-ZF1a,Y,Y,2.888179493918325
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos7_MIP,17,2,1,NT-GFP_Cen8-ZF1a,Y,Y,4.294389060388458
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos7_MIP,18,2,0,NT-GFP_Cen8-ZF1a,Y,Y,3.5161385767170743
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos7_MIP,19,2,0,NT-GFP_Cen8-ZF1a,Y,Y,3.398287305357401
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos7_MIP,20,2,0,NT-GFP_Cen8-ZF1a,Y,Y,3.2933625547114453
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos7_MIP,21,2,0,NT-GFP_Cen8-ZF1a,Y,N,2.6263403673750423
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos7_MIP,22,2,0,NT-GFP_Cen8-ZF1a,Y,N,2.6364878963533656
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos7_MIP,23,2,0,NT-GFP_Cen8-ZF1a,Y,N,2.603144372620182
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos7_MIP,24,2,0,NT-GFP_Cen8-ZF1a,Y,N,2.7403626894942437
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos7_MIP,25,2,0,NT-GFP_Cen8-ZF1a,N,N,2.481442628502305
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos7_MIP,26,2,0,NT-GFP_Cen8-ZF1a,Y,Y,2.737987326333431
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos7_MIP,27,2,0,NT-GFP_Cen8-ZF1a,N,N,2.546542663478131
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2a_1_MMStack_Pos5_MIP,1,2,0,NT-GFP_Cen10-ZF2a,N,N,2.503790683057181
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2a_1_MMStack_Pos5_MIP,2,2,0,NT-GFP_Cen10-ZF2a,N,N,2.469822015978163
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2a_1_MMStack_Pos5_MIP,3,2,0,NT-GFP_Cen10-ZF2a,Y,N,2.6190933306267428
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2a_1_MMStack_Pos5_MIP,4,2,0,NT-GFP_Cen10-ZF2a,Y,Y,2.9656719712201065
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2a_1_MMStack_Pos5_MIP,5,2,0,NT-GFP_Cen10-ZF2a,N,N,2.4727564493172123
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2a_1_MMStack_Pos5_MIP,6,2,0,NT-GFP_Cen10-ZF2a,N,N,2.5538830266438746
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2a_1_MMStack_Pos5_MIP,7,2,0,NT-GFP_Cen10-ZF2a,N,N,2.575187844927661
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2a_1_MMStack_Pos5_MIP,8,2,0,NT-GFP_Cen10-ZF2a,Y,Y,3.0927206446840994
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2a_1_MMStack_Pos5_MIP,9,2,0,NT-GFP_Cen10-ZF2a,Y,Y,2.9095560292411755
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2a_1_MMStack_Pos5_MIP,10,2,0,NT-GFP_Cen10-ZF2a,Y,Y,2.833147111912785
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2a_1_MMStack_Pos5_MIP,11,2,0,NT-GFP_Cen10-ZF2a,Y,Y,3.058426024457005
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2a_1_MMStack_Pos5_MIP,12,2,0,NT-GFP_Cen10-ZF2a,Y,Y,3.3027637084729817
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2a_1_MMStack_Pos5_MIP,13,2,0,NT-GFP_Cen10-ZF2a,Y,Y,3.15896526038341
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2a_1_MMStack_Pos5_MIP,14,2,0,NT-GFP_Cen10-ZF2a,Y,N,2.7007037171450192
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2a_1_MMStack_Pos5_MIP,15,2,0,NT-GFP_Cen10-ZF2a,Y,Y,3.5381965783494542
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2a_1_MMStack_Pos5_MIP,16,2,0,NT-GFP_Cen10-ZF2a,Y,Y,3.5854607295085006
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2a_1_MMStack_Pos5_MIP,17,2,0,NT-GFP_Cen10-ZF2a,N,N,2.61066016308988
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2a_1_MMStack_Pos5_MIP,18,2,0,NT-GFP_Cen10-ZF2a,Y,Y,3.1464381352857744
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2a_1_MMStack_Pos5_MIP,19,2,0,NT-GFP_Cen10-ZF2a,Y,Y,3.1271047983648077
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2a_1_MMStack_Pos5_MIP,20,2,0,NT-GFP_Cen10-ZF2a,Y,Y,4.816479930623699
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2a_1_MMStack_Pos5_MIP,21,2,0,NT-GFP_Cen10-ZF2a,Y,Y,2.7307822756663893
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2a_1_MMStack_Pos5_MIP,22,2,0,NT-GFP_Cen10-ZF2a,Y,Y,3.260786668654976
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2a_1_MMStack_Pos5_MIP,23,2,0,NT-GFP_Cen10-ZF2a,Y,Y,3.437433443797971
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2a_1_MMStack_Pos5_MIP,24,2,0,NT-GFP_Cen10-ZF2a,Y,Y,3.1215598441875008
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2a_1_MMStack_Pos5_MIP,25,2,0,NT-GFP_Cen10-ZF2a,Y,Y,3.6711728427150834
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2a_1_MMStack_Pos5_MIP,26,2,0,NT-GFP_Cen10-ZF2a,Y,Y,3.6611498572447863
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2a_1_MMStack_Pos5_MIP,27,2,0,NT-GFP_Cen10-ZF2a,Y,Y,3.0982975364946976
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2a_1_MMStack_Pos5_MIP,28,2,0,NT-GFP_Cen10-ZF2a,Y,Y,3.0755469613925306
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2a_1_MMStack_Pos5_MIP,29,2,0,NT-GFP_Cen10-ZF2a,N,N,2.526339277389844
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2a_1_MMStack_Pos5_MIP,30,2,0,NT-GFP_Cen10-ZF2a,Y,Y,3.964730921053629
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2a_1_MMStack_Pos5_MIP,31,2,0,NT-GFP_Cen10-ZF2a,Y,N,2.747411807886423
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2a_1_MMStack_Pos5_MIP,32,2,0,NT-GFP_Cen10-ZF2a,Y,Y,4.194542091442037
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2a_1_MMStack_Pos5_MIP,33,2,0,NT-GFP_Cen10-ZF2a,Y,Y,3.303412070596742
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2a_1_MMStack_Pos5_MIP,34,2,0,NT-GFP_Cen10-ZF2a,N,N,2.645422269349092
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2a_1_MMStack_Pos5_MIP,35,2,0,NT-GFP_Cen10-ZF2a,N,N,2.484299839346786
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2a_1_MMStack_Pos5_MIP,36,2,0,NT-GFP_Cen10-ZF2a,Y,Y,3.303412070596742
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2a_1_MMStack_Pos5_MIP,37,2,0,NT-GFP_Cen10-ZF2a,N,N,2.530199698203082
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos0_MIP,1,2,3,NT-GFP_Cen7-ZF1g,Y,N,2.5599066250361124
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos0_MIP,2,2,0,NT-GFP_Cen7-ZF1g,N,N,2.444044795918076
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos0_MIP,3,2,0,NT-GFP_Cen7-ZF1g,N,N,2.4345689040341987
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos0_MIP,4,2,0,NT-GFP_Cen7-ZF1g,N,N,2.376576957056512
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos0_MIP,5,2,0,NT-GFP_Cen7-ZF1g,Y,N,2.552668216112193
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos0_MIP,6,2,0,NT-GFP_Cen7-ZF1g,N,N,2.424881636631067
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos0_MIP,7,2,5,NT-GFP_Cen7-ZF1g,Y,Y,3.494988973683168
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos0_MIP,8,2,0,NT-GFP_Cen7-ZF1g,N,N,2.545307116465824
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos0_MIP,9,2,0,NT-GFP_Cen7-ZF1g,Y,Y,2.781755374652469
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos0_MIP,10,2,0,NT-GFP_Cen7-ZF1g,N,N,2.513217600067939
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos0_MIP,11,2,4,NT-GFP_Cen7-ZF1g,Y,Y,2.850033257689769
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos0_MIP,12,2,4,NT-GFP_Cen7-ZF1g,Y,N,2.6190933306267428
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos0_MIP,13,2,0,NT-GFP_Cen7-ZF1g,Y,N,2.5646660642520893
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos0_MIP,14,2,2,NT-GFP_Cen7-ZF1g,Y,Y,4.16387665564692
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos0_MIP,15,2,0,NT-GFP_Cen7-ZF1g,N,N,2.4265112613645754
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos0_MIP,16,2,0,NT-GFP_Cen7-ZF1g,N,N,2.5276299008713385
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos0_MIP,17,2,0,NT-GFP_Cen7-ZF1g,N,N,2.5224442335063197
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos0_MIP,18,2,0,NT-GFP_Cen7-ZF1g,N,N,2.4927603890268375
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos0_MIP,19,2,6,NT-GFP_Cen7-ZF1g,Y,Y,4.135482491335711
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos0_MIP,20,2,0,NT-GFP_Cen7-ZF1g,N,N,2.507855871695831
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos0_MIP,21,2,0,NT-GFP_Cen7-ZF1g,N,N,2.496929648073215
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos0_MIP,22,2,0,NT-GFP_Cen7-ZF1g,Y,N,2.6720978579357175
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos0_MIP,23,2,0,NT-GFP_Cen7-ZF1g,N,N,2.545307116465824
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos0_MIP,24,2,0,NT-GFP_Cen7-ZF1g,N,N,2.5390760987927767
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos0_MIP,25,2,0,NT-GFP_Cen7-ZF1g,N,N,2.519827993775719
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos0_MIP,26,2,0,NT-GFP_Cen7-ZF1g,N,N,2.546542663478131
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos0_MIP,27,2,5,NT-GFP_Cen7-ZF1g,Y,Y,3.734399742520567
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos0_MIP,28,2,6,NT-GFP_Cen7-ZF1g,Y,Y,3.6765107102825536
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos0_MIP,29,2,2,NT-GFP_Cen7-ZF1g,N,N,2.578639209968072
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos0_MIP,30,2,0,NT-GFP_Cen7-ZF1g,Y,N,2.6711728427150834
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos0_MIP,31,2,0,NT-GFP_Cen7-ZF1g,N,N,2.568201724066995
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos0_MIP,32,2,5,NT-GFP_Cen7-ZF1g,Y,Y,3.0751818546186915
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos0_MIP,33,2,6,NT-GFP_Cen7-ZF1g,Y,Y,3.744371227331861
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos0_MIP,34,2,5,NT-GFP_Cen7-ZF1g,Y,Y,3.2657609167176105
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos0_MIP,35,2,0,NT-GFP_Cen7-ZF1g,N,N,2.4424797690644486
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos0_MIP,36,2,0,NT-GFP_Cen7-ZF1g,N,N,2.5490032620257876
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos0_MIP,37,2,0,NT-GFP_Cen7-ZF1g,N,N,2.502427119984433
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos0_MIP,38,2,0,NT-GFP_Cen7-ZF1g,N,N,2.359835482339888
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2c_1_MMStack_Pos8_MIP,1,2,1,NT-GFP_Cen10-ZF2c,Y,Y,4.600825929080577
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2c_1_MMStack_Pos8_MIP,2,2,0,NT-GFP_Cen10-ZF2c,Y,Y,2.960470777534299
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2c_1_MMStack_Pos8_MIP,3,2,0,NT-GFP_Cen10-ZF2c,Y,Y,4.31011953734681
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2c_1_MMStack_Pos8_MIP,4,2,0,NT-GFP_Cen10-ZF2c,Y,Y,3.257438566859814
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2c_1_MMStack_Pos8_MIP,5,2,0,NT-GFP_Cen10-ZF2c,Y,Y,3.092369699629121
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2c_1_MMStack_Pos8_MIP,6,2,4,NT-GFP_Cen10-ZF2c,Y,Y,3.3935752032695876
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2c_1_MMStack_Pos8_MIP,7,2,0,NT-GFP_Cen10-ZF2c,Y,Y,3.2100508498751372
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2c_1_MMStack_Pos8_MIP,8,2,0,NT-GFP_Cen10-ZF2c,Y,Y,2.813580988568192
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2c_1_MMStack_Pos8_MIP,9,2,1,NT-GFP_Cen10-ZF2c,Y,Y,3.3571722577230334
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2c_1_MMStack_Pos8_MIP,10,2,0,NT-GFP_Cen10-ZF2c,Y,Y,4.816479930623699
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2c_1_MMStack_Pos8_MIP,11,2,0,NT-GFP_Cen10-ZF2c,Y,Y,4.801225290173022
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2c_1_MMStack_Pos8_MIP,12,2,1,NT-GFP_Cen10-ZF2c,Y,Y,4.614812878819178
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2c_1_MMStack_Pos8_MIP,13,2,0,NT-GFP_Cen10-ZF2c,Y,N,2.7041505168397992
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2c_1_MMStack_Pos8_MIP,14,2,0,NT-GFP_Cen10-ZF2c,Y,N,2.7371926427047373
09092024_Cen-ZF_set3_session2,09092024_Cen-ZF_NT-GFP_Cen10-ZF2c_1_MMStack_Pos8_MIP,15,2,0,NT-GFP_Cen10-ZF2c,Y,Y,3.0293837776852097
