filename,plasmid,experiment,ROI_index,ch1_log10_median,tx_status_thr,tx_status_gmm
09092024_Cen-ZF_NT-GFP_Cen9-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen9-ZF1a,09092024_Cen-ZF_set3_session2,19,2.858537197569639,Y,Y
09092024_Cen-ZF_NT-GFP_Cen9-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen9-ZF1a,09092024_Cen-ZF_set3_session2,20,4.097552293670733,Y,Y
09092024_Cen-ZF_NT-GFP_Cen9-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen9-ZF1a,09092024_Cen-ZF_set3_session2,21,3.248218561190075,Y,Y
09092024_Cen-ZF_NT-GFP_Cen9-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen9-ZF1a,09092024_Cen-ZF_set3_session2,22,3.5553363279952666,Y,Y
09092024_Cen-ZF_NT-GFP_Cen9-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen9-ZF1a,09092024_Cen-ZF_set3_session2,23,3.0034605321095067,Y,Y
09092024_Cen-ZF_NT-GFP_Cen9-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen9-ZF1a,09092024_Cen-ZF_set3_session2,24,2.926342446625655,Y,Y
09092024_Cen-ZF_NT-GFP_Cen9-ZF1a_1_MMStack_Pos3_MIP,NT-GFP_Cen9-ZF1a,09092024_Cen-ZF_set3_session2,25,2.6232492903979003,Y,N
09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos1_MIP,NT-GFP_Cen8-ZF1b,09092024_Cen-ZF_set3_session2,1,2.369215857410143,N,N
09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos1_MIP,NT-GFP_Cen8-ZF1b,09092024_Cen-ZF_set3_session2,2,2.3636119798921444,N,N
09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos1_MIP,NT-GFP_Cen8-ZF1b,09092024_Cen-ZF_set3_session2,3,2.8494194137968996,Y,Y
09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos1_MIP,NT-GFP_Cen8-ZF1b,09092024_Cen-ZF_set3_session2,4,3.0629578340845103,Y,Y
09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos1_MIP,NT-GFP_Cen8-ZF1b,09092024_Cen-ZF_set3_session2,5,2.586587304671755,Y,N
09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos1_MIP,NT-GFP_Cen8-ZF1b,09092024_Cen-ZF_set3_session2,6,2.506505032404872,N,N
09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos1_MIP,NT-GFP_Cen8-ZF1b,09092024_Cen-ZF_set3_session2,7,3.8804705928037784,Y,Y
09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos1_MIP,NT-GFP_Cen8-ZF1b,09092024_Cen-ZF_set3_session2,8,2.413299764081252,N,N
09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos1_MIP,NT-GFP_Cen8-ZF1b,09092024_Cen-ZF_set3_session2,9,3.285782273779395,Y,Y
09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos1_MIP,NT-GFP_Cen8-ZF1b,09092024_Cen-ZF_set3_session2,10,3.215637563435062,Y,Y
09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos1_MIP,NT-GFP_Cen8-ZF1b,09092024_Cen-ZF_set3_session2,11,2.656098202012832,Y,N
09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos1_MIP,NT-GFP_Cen8-ZF1b,09092024_Cen-ZF_set3_session2,12,3.704622319691093,Y,Y
09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos1_MIP,NT-GFP_Cen8-ZF1b,09092024_Cen-ZF_set3_session2,13,3.7089305358066165,Y,Y
09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos1_MIP,NT-GFP_Cen8-ZF1b,09092024_Cen-ZF_set3_session2,14,2.7024305364455254,Y,N
09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos1_MIP,NT-GFP_Cen8-ZF1b,09092024_Cen-ZF_set3_session2,15,2.761927838420529,Y,N
09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos1_MIP,NT-GFP_Cen8-ZF1b,09092024_Cen-ZF_set3_session2,16,3.4055171069763763,Y,Y
09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos1_MIP,NT-GFP_Cen8-ZF1b,09092024_Cen-ZF_set3_session2,17,2.751279103983342,Y,Y
09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos1_MIP,NT-GFP_Cen8-ZF1b,09092024_Cen-ZF_set3_session2,18,3.177824971864682,Y,Y
09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos1_MIP,NT-GFP_Cen8-ZF1b,09092024_Cen-ZF_set3_session2,19,3.1908917169221698,Y,Y
09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos1_MIP,NT-GFP_Cen8-ZF1b,09092024_Cen-ZF_set3_session2,20,3.1132746924643504,Y,Y
09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos1_MIP,NT-GFP_Cen8-ZF1b,09092024_Cen-ZF_set3_session2,21,2.4578818967339924,N,N
09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos1_MIP,NT-GFP_Cen8-ZF1b,09092024_Cen-ZF_set3_session2,22,2.5877109650189114,N,N
09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos1_MIP,NT-GFP_Cen8-ZF1b,09092024_Cen-ZF_set3_session2,23,4.816479930623699,Y,Y
09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos1_MIP,NT-GFP_Cen8-ZF1b,09092024_Cen-ZF_set3_session2,24,3.1513698502474603,Y,Y
09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos1_MIP,NT-GFP_Cen8-ZF1b,09092024_Cen-ZF_set3_session2,25,2.8756399370041685,Y,Y
09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos1_MIP,NT-GFP_Cen8-ZF1b,09092024_Cen-ZF_set3_session2,26,2.7015679850559273,Y,N
09092024_Cen-ZF_NT-GFP_Cen8-ZF1b_1_MMStack_Pos1_MIP,NT-GFP_Cen8-ZF1b,09092024_Cen-ZF_set3_session2,27,2.428134794028789,N,N
09092024_Cen-ZF_NT-GFP_Cen10-ZF1b_1_MMStack_Pos6_MIP,NT-GFP_Cen10-ZF1b,09092024_Cen-ZF_set3_session2,1,2.515873843711679,N,N
09092024_Cen-ZF_NT-GFP_Cen10-ZF1b_1_MMStack_Pos6_MIP,NT-GFP_Cen10-ZF1b,09092024_Cen-ZF_set3_session2,2,2.4409090820652177,N,N
09092024_Cen-ZF_NT-GFP_Cen10-ZF1b_1_MMStack_Pos6_MIP,NT-GFP_Cen10-ZF1b,09092024_Cen-ZF_set3_session2,3,2.5237464668115646,N,N
09092024_Cen-ZF_NT-GFP_Cen10-ZF1b_1_MMStack_Pos6_MIP,NT-GFP_Cen10-ZF1b,09092024_Cen-ZF_set3_session2,4,2.569373909615046,N,N
09092024_Cen-ZF_NT-GFP_Cen10-ZF1b_1_MMStack_Pos6_MIP,NT-GFP_Cen10-ZF1b,09092024_Cen-ZF_set3_session2,5,2.513217600067939,N,N
09092024_Cen-ZF_NT-GFP_Cen10-ZF1b_1_MMStack_Pos6_MIP,NT-GFP_Cen10-ZF1b,09092024_Cen-ZF_set3_session2,6,2.869818207979328,Y,Y
09092024_Cen-ZF_NT-GFP_Cen10-ZF1b_1_MMStack_Pos6_MIP,NT-GFP_Cen10-ZF1b,09092024_Cen-ZF_set3_session2,7,2.5563025007672873,N,N
09092024_Cen-ZF_NT-GFP_Cen10-ZF1b_1_MMStack_Pos6_MIP,NT-GFP_Cen10-ZF1b,09092024_Cen-ZF_set3_session2,8,2.724275869600789,Y,N
09092024_Cen-ZF_NT-GFP_Cen10-ZF1b_1_MMStack_Pos6_MIP,NT-GFP_Cen10-ZF1b,09092024_Cen-ZF_set3_session2,9,2.484299839346786,N,N
09092024_Cen-ZF_NT-GFP_Cen10-ZF1b_1_MMStack_Pos6_MIP,NT-GFP_Cen10-ZF1b,09092024_Cen-ZF_set3_session2,10,2.7708520116421442,Y,Y
09092024_Cen-ZF_NT-GFP_Cen10-ZF1b_1_MMStack_Pos6_MIP,NT-GFP_Cen10-ZF1b,09092024_Cen-ZF_set3_session2,11,3.0043213737826426,Y,Y
09092024_Cen-ZF_NT-GFP_Cen10-ZF1b_1_MMStack_Pos6_MIP,NT-GFP_Cen10-ZF1b,09092024_Cen-ZF_set3_session2,12,2.5514499979728753,N,N
09092024_Cen-ZF_NT-GFP_Cen10-ZF1b_1_MMStack_Pos6_MIP,NT-GFP_Cen10-ZF1b,09092024_Cen-ZF_set3_session2,13,2.5774917998372255,N,N
09092024_Cen-ZF_NT-GFP_Cen10-ZF1b_1_MMStack_Pos6_MIP,NT-GFP_Cen10-ZF1b,09092024_Cen-ZF_set3_session2,14,2.545307116465824,N,N
09092024_Cen-ZF_NT-GFP_Cen10-ZF1b_1_MMStack_Pos6_MIP,NT-GFP_Cen10-ZF1b,09092024_Cen-ZF_set3_session2,15,3.943247125137862,Y,Y
09092024_Cen-ZF_NT-GFP_Cen10-ZF1b_1_MMStack_Pos6_MIP,NT-GFP_Cen10-ZF1b,09092024_Cen-ZF_set3_session2,16,4.538366338838798,Y,Y
09092024_Cen-ZF_NT-GFP_Cen10-ZF1b_1_MMStack_Pos6_MIP,NT-GFP_Cen10-ZF1b,09092024_Cen-ZF_set3_session2,17,2.9095560292411755,Y,Y
09092024_Cen-ZF_NT-GFP_Cen10-ZF1b_1_MMStack_Pos6_MIP,NT-GFP_Cen10-ZF1b,09092024_Cen-ZF_set3_session2,18,3.0203612826477078,Y,Y
09092024_Cen-ZF_NT-GFP_Cen10-ZF1b_1_MMStack_Pos6_MIP,NT-GFP_Cen10-ZF1b,09092024_Cen-ZF_set3_session2,19,3.4795033296524234,Y,Y
09092024_Cen-ZF_NT-GFP_Cen10-ZF1b_1_MMStack_Pos6_MIP,NT-GFP_Cen10-ZF1b,09092024_Cen-ZF_set3_session2,20,2.7745169657285498,Y,Y
09092024_Cen-ZF_NT-GFP_Cen10-ZF1b_1_MMStack_Pos6_MIP,NT-GFP_Cen10-ZF1b,09092024_Cen-ZF_set3_session2,21,3.1755118133634475,Y,Y
09092024_Cen-ZF_NT-GFP_Cen9-ZF1b_1_MMStack_Pos2_MIP,NT-GFP_Cen9-ZF1b,09092024_Cen-ZF_set3_session2,1,4.572325487841481,Y,Y
09092024_Cen-ZF_NT-GFP_Cen9-ZF1b_1_MMStack_Pos2_MIP,NT-GFP_Cen9-ZF1b,09092024_Cen-ZF_set3_session2,2,2.7024305364455254,Y,Y
09092024_Cen-ZF_NT-GFP_Cen9-ZF1b_1_MMStack_Pos2_MIP,NT-GFP_Cen9-ZF1b,09092024_Cen-ZF_set3_session2,3,3.161368002234975,Y,Y
09092024_Cen-ZF_NT-GFP_Cen9-ZF1b_1_MMStack_Pos2_MIP,NT-GFP_Cen9-ZF1b,09092024_Cen-ZF_set3_session2,4,3.5876548509957176,Y,Y
09092024_Cen-ZF_NT-GFP_Cen9-ZF1b_1_MMStack_Pos2_MIP,NT-GFP_Cen9-ZF1b,09092024_Cen-ZF_set3_session2,5,4.400555257218906,Y,Y
09092024_Cen-ZF_NT-GFP_Cen9-ZF1b_1_MMStack_Pos2_MIP,NT-GFP_Cen9-ZF1b,09092024_Cen-ZF_set3_session2,6,3.229681842317676,Y,Y
09092024_Cen-ZF_NT-GFP_Cen9-ZF1b_1_MMStack_Pos2_MIP,NT-GFP_Cen9-ZF1b,09092024_Cen-ZF_set3_session2,7,4.816479930623699,Y,Y
09092024_Cen-ZF_NT-GFP_Cen9-ZF1b_1_MMStack_Pos2_MIP,NT-GFP_Cen9-ZF1b,09092024_Cen-ZF_set3_session2,8,2.7551122663950713,Y,Y
09092024_Cen-ZF_NT-GFP_Cen9-ZF1b_1_MMStack_Pos2_MIP,NT-GFP_Cen9-ZF1b,09092024_Cen-ZF_set3_session2,9,4.757069425898545,Y,Y
09092024_Cen-ZF_NT-GFP_Cen9-ZF1b_1_MMStack_Pos2_MIP,NT-GFP_Cen9-ZF1b,09092024_Cen-ZF_set3_session2,10,4.224843716755171,Y,Y
09092024_Cen-ZF_NT-GFP_Cen9-ZF1b_1_MMStack_Pos2_MIP,NT-GFP_Cen9-ZF1b,09092024_Cen-ZF_set3_session2,11,4.816479930623699,Y,Y
09092024_Cen-ZF_NT-GFP_Cen9-ZF1b_1_MMStack_Pos2_MIP,NT-GFP_Cen9-ZF1b,09092024_Cen-ZF_set3_session2,12,2.82052984852352,Y,Y
09092024_Cen-ZF_NT-GFP_Cen9-ZF1b_1_MMStack_Pos2_MIP,NT-GFP_Cen9-ZF1b,09092024_Cen-ZF_set3_session2,13,3.833784374656479,Y,Y
09092024_Cen-ZF_NT-GFP_Cen9-ZF1b_1_MMStack_Pos2_MIP,NT-GFP_Cen9-ZF1b,09092024_Cen-ZF_set3_session2,14,4.400529355220992,Y,Y
09092024_Cen-ZF_NT-GFP_Cen9-ZF1b_1_MMStack_Pos2_MIP,NT-GFP_Cen9-ZF1b,09092024_Cen-ZF_set3_session2,15,3.2785249647370174,Y,Y
09092024_Cen-ZF_NT-GFP_Cen9-ZF1b_1_MMStack_Pos2_MIP,NT-GFP_Cen9-ZF1b,09092024_Cen-ZF_set3_session2,16,3.1172712956557644,Y,Y
09092024_Cen-ZF_NT-GFP_Cen9-ZF1b_1_MMStack_Pos2_MIP,NT-GFP_Cen9-ZF1b,09092024_Cen-ZF_set3_session2,17,2.682145076373832,Y,N
09092024_Cen-ZF_NT-GFP_Cen9-ZF1b_1_MMStack_Pos2_MIP,NT-GFP_Cen9-ZF1b,09092024_Cen-ZF_set3_session2,18,2.583198773968623,Y,N
09092024_Cen-ZF_NT-GFP_Cen9-ZF1b_1_MMStack_Pos2_MIP,NT-GFP_Cen9-ZF1b,09092024_Cen-ZF_set3_session2,19,3.921842481405858,Y,Y
09092024_Cen-ZF_NT-GFP_Cen9-ZF1b_1_MMStack_Pos2_MIP,NT-GFP_Cen9-ZF1b,09092024_Cen-ZF_set3_session2,20,2.9175055095525466,Y,Y
09092024_Cen-ZF_NT-GFP_Cen9-ZF1b_1_MMStack_Pos2_MIP,NT-GFP_Cen9-ZF1b,09092024_Cen-ZF_set3_session2,21,2.7041505168397992,Y,N
09092024_Cen-ZF_NT-GFP_Cen9-ZF1b_1_MMStack_Pos2_MIP,NT-GFP_Cen9-ZF1b,09092024_Cen-ZF_set3_session2,22,2.9960736544852753,Y,Y
09092024_Cen-ZF_NT-GFP_Cen9-ZF1b_1_MMStack_Pos2_MIP,NT-GFP_Cen9-ZF1b,09092024_Cen-ZF_set3_session2,23,2.4885507165004443,N,N
09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen8-ZF1a,09092024_Cen-ZF_set3_session2,1,2.385606273598312,N,N
09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen8-ZF1a,09092024_Cen-ZF_set3_session2,2,2.4099331233312946,N,N
09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen8-ZF1a,09092024_Cen-ZF_set3_session2,3,4.063558518110981,Y,Y
09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen8-ZF1a,09092024_Cen-ZF_set3_session2,4,2.503790683057181,N,N
09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen8-ZF1a,09092024_Cen-ZF_set3_session2,5,3.130655349022031,Y,Y
09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen8-ZF1a,09092024_Cen-ZF_set3_session2,6,4.342620042553348,Y,Y
09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen8-ZF1a,09092024_Cen-ZF_set3_session2,7,3.0342272607705505,Y,Y
09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen8-ZF1a,09092024_Cen-ZF_set3_session2,8,2.7671558660821804,Y,Y
09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen8-ZF1a,09092024_Cen-ZF_set3_session2,9,2.629409599102719,Y,N
09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen8-ZF1a,09092024_Cen-ZF_set3_session2,10,2.9339931638312424,Y,Y
09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen8-ZF1a,09092024_Cen-ZF_set3_session2,11,2.795184589682424,Y,Y
09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen8-ZF1a,09092024_Cen-ZF_set3_session2,12,3.2405492482826,Y,Y
09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen8-ZF1a,09092024_Cen-ZF_set3_session2,13,2.5854607295085006,Y,N
09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen8-ZF1a,09092024_Cen-ZF_set3_session2,14,3.0737183503461227,Y,Y
09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen8-ZF1a,09092024_Cen-ZF_set3_session2,15,2.5171958979499744,N,N
09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen8-ZF1a,09092024_Cen-ZF_set3_session2,16,4.387834572390811,Y,Y
09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen8-ZF1a,09092024_Cen-ZF_set3_session2,17,2.571708831808688,N,N
09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen8-ZF1a,09092024_Cen-ZF_set3_session2,18,3.523095838252568,Y,Y
09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen8-ZF1a,09092024_Cen-ZF_set3_session2,19,2.9818186071706636,Y,Y
09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen8-ZF1a,09092024_Cen-ZF_set3_session2,20,2.993876914941211,Y,Y
09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen8-ZF1a,09092024_Cen-ZF_set3_session2,21,2.9459607035775686,Y,Y
09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen8-ZF1a,09092024_Cen-ZF_set3_session2,22,2.537819095073274,N,N
09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen8-ZF1a,09092024_Cen-ZF_set3_session2,23,3.326949994165999,Y,Y
09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen8-ZF1a,09092024_Cen-ZF_set3_session2,24,2.6503075231319366,Y,N
09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen8-ZF1a,09092024_Cen-ZF_set3_session2,25,4.816479930623699,Y,Y
09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen8-ZF1a,09092024_Cen-ZF_set3_session2,26,2.510545010206612,N,N
09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen8-ZF1a,09092024_Cen-ZF_set3_session2,27,3.247113641770864,Y,Y
09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen8-ZF1a,09092024_Cen-ZF_set3_session2,28,2.823474229170301,Y,Y
09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen8-ZF1a,09092024_Cen-ZF_set3_session2,29,3.8636499450902786,Y,Y
09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen8-ZF1a,09092024_Cen-ZF_set3_session2,30,3.250420002308894,Y,Y
09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen8-ZF1a,09092024_Cen-ZF_set3_session2,31,2.8948696567452528,Y,Y
09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen8-ZF1a,09092024_Cen-ZF_set3_session2,32,2.552668216112193,N,N
09092024_Cen-ZF_NT-GFP_Cen8-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen8-ZF1a,09092024_Cen-ZF_set3_session2,33,4.602949383699837,Y,Y
09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos3_MIP,NT-GFP_Cen7-ZF1g,09092024_Cen-ZF_set3_session2,1,2.3654879848909,N,N
09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos3_MIP,NT-GFP_Cen7-ZF1g,09092024_Cen-ZF_set3_session2,2,3.435525851498655,Y,Y
09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos3_MIP,NT-GFP_Cen7-ZF1g,09092024_Cen-ZF_set3_session2,3,2.530199698203082,Y,N
09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos3_MIP,NT-GFP_Cen7-ZF1g,09092024_Cen-ZF_set3_session2,4,2.439332693830263,N,N
09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos3_MIP,NT-GFP_Cen7-ZF1g,09092024_Cen-ZF_set3_session2,5,2.482873583608754,N,N
09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos3_MIP,NT-GFP_Cen7-ZF1g,09092024_Cen-ZF_set3_session2,6,2.4082399653118496,N,N
09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos3_MIP,NT-GFP_Cen7-ZF1g,09092024_Cen-ZF_set3_session2,7,2.4927603890268375,N,N
09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos3_MIP,NT-GFP_Cen7-ZF1g,09092024_Cen-ZF_set3_session2,8,2.4313637641589874,N,N
09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos3_MIP,NT-GFP_Cen7-ZF1g,09092024_Cen-ZF_set3_session2,9,2.5646660642520893,N,N
09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos3_MIP,NT-GFP_Cen7-ZF1g,09092024_Cen-ZF_set3_session2,10,2.3979400086720375,N,N
09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos3_MIP,NT-GFP_Cen7-ZF1g,09092024_Cen-ZF_set3_session2,11,3.325515663363148,Y,Y
09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos3_MIP,NT-GFP_Cen7-ZF1g,09092024_Cen-ZF_set3_session2,12,2.45484486000851,N,N
09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos3_MIP,NT-GFP_Cen7-ZF1g,09092024_Cen-ZF_set3_session2,13,2.5774917998372255,Y,N
09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos3_MIP,NT-GFP_Cen7-ZF1g,09092024_Cen-ZF_set3_session2,14,2.4578818967339924,N,N
09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos3_MIP,NT-GFP_Cen7-ZF1g,09092024_Cen-ZF_set3_session2,15,2.4082399653118496,N,N
09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos3_MIP,NT-GFP_Cen7-ZF1g,09092024_Cen-ZF_set3_session2,16,2.505149978319906,N,N
09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos3_MIP,NT-GFP_Cen7-ZF1g,09092024_Cen-ZF_set3_session2,17,2.5490032620257876,N,N
09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos3_MIP,NT-GFP_Cen7-ZF1g,09092024_Cen-ZF_set3_session2,18,2.635483746814912,Y,N
09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos3_MIP,NT-GFP_Cen7-ZF1g,09092024_Cen-ZF_set3_session2,19,2.606381365110605,Y,N
09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos3_MIP,NT-GFP_Cen7-ZF1g,09092024_Cen-ZF_set3_session2,20,2.586587304671755,Y,N
09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos3_MIP,NT-GFP_Cen7-ZF1g,09092024_Cen-ZF_set3_session2,21,2.494154594018443,N,N
09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos3_MIP,NT-GFP_Cen7-ZF1g,09092024_Cen-ZF_set3_session2,22,2.7151673578484576,Y,N
09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos3_MIP,NT-GFP_Cen7-ZF1g,09092024_Cen-ZF_set3_session2,23,2.7209857441537393,Y,N
09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos3_MIP,NT-GFP_Cen7-ZF1g,09092024_Cen-ZF_set3_session2,24,2.5550944485783194,N,N
09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos3_MIP,NT-GFP_Cen7-ZF1g,09092024_Cen-ZF_set3_session2,25,4.258086284327979,Y,Y
09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos3_MIP,NT-GFP_Cen7-ZF1g,09092024_Cen-ZF_set3_session2,26,2.4756711883244296,N,N
09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos3_MIP,NT-GFP_Cen7-ZF1g,09092024_Cen-ZF_set3_session2,27,2.6138418218760693,Y,N
09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos3_MIP,NT-GFP_Cen7-ZF1g,09092024_Cen-ZF_set3_session2,28,2.9916690073799486,Y,Y
09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos3_MIP,NT-GFP_Cen7-ZF1g,09092024_Cen-ZF_set3_session2,29,2.5415792439465807,N,N
09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos3_MIP,NT-GFP_Cen7-ZF1g,09092024_Cen-ZF_set3_session2,30,2.506505032404872,N,N
09092024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos3_MIP,NT-GFP_Cen7-ZF1g,09092024_Cen-ZF_set3_session2,31,2.4608978427565478,N,N
