experiment,base_name,ROI,channel,x,y,intensity,probability,plasmid
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,86,2,702,1884,21641.0,0.312,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,86,2,689,1876,26214.68,0.489,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,86,2,678,1877,26687.03,0.494,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,86,2,730,1858,27079.0,0.473,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,86,2,727,1841,23594.88,0.478,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,86,2,710,1833,23274.0,0.397,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,86,2,750,1832,20054.0,0.418,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,86,2,745,1808,16651.0,0.361,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,86,2,694,1800,28561.46,0.525,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,79,2,1642,1695,10195.35,0.481,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,79,2,1660,1683,10078.0,0.441,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,79,2,1686,1669,9449.72,0.504,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,78,2,315,1644,8765.82,0.6,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,78,2,253,1642,9489.0,0.402,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,78,2,302,1621,10617.68,0.487,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,78,2,320,1611,9065.68,0.486,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,75,2,717,1582,2257.0,0.406,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,75,2,712,1573,2287.0,0.303,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,75,2,772,1571,3062.11,0.507,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,78,2,287,1564,9722.1,0.633,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,74,2,1345,1558,2737.0,0.468,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,75,2,737,1557,3122.0,0.46,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,75,2,733,1556,3144.51,0.489,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,74,2,1314,1545,3354.62,0.527,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,73,2,1803,1527,1149.0,0.332,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,70,2,1233,1471,4089.0,0.454,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,71,2,414,1468,1489.0,0.424,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,70,2,1211,1461,4163.08,0.56,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,70,2,1213,1446,3498.0,0.403,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,66,2,1608,1445,3052.98,0.505,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,66,2,1602,1430,2118.0,0.433,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,70,2,1276,1428,4221.0,0.367,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,70,2,1305,1423,4161.67,0.504,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,70,2,1250,1400,4609.68,0.58,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,66,2,1658,1389,2714.01,0.515,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,66,2,1597,1389,2451.91,0.488,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,65,2,346,1386,10490.23,0.512,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,65,2,304,1384,7741.68,0.523,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,65,2,382,1352,6788.38,0.501,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,65,2,347,1317,7023.0,0.448,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,65,2,379,1315,5635.0,0.307,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,54,2,1352,1276,30204.03,0.517,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,54,2,1360,1250,43333.81,0.732,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,54,2,1355,1233,40560.56,0.496,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,54,2,1368,1225,40164.0,0.459,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,54,2,1258,1217,26163.92,0.643,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,54,2,1381,1172,39679.0,0.373,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,54,2,1242,1154,23453.72,0.505,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,54,2,1220,1139,20746.0,0.511,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,53,2,1096,1096,2645.43,0.527,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,53,2,1007,1067,3181.7,0.533,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,53,2,1023,1051,5609.56,0.587,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,53,2,1083,1034,2597.94,0.474,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,53,2,1062,1030,2562.0,0.312,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,53,2,1034,1027,2950.0,0.355,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,53,2,1014,1025,3039.02,0.523,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,52,2,1974,1011,36151.22,0.494,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,48,2,1698,968,57611.0,0.508,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,48,2,1726,947,57688.0,0.347,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,44,2,1073,935,2339.97,0.483,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,44,2,1010,921,2160.9,0.503,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,44,2,1050,898,2964.0,0.456,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,44,2,1059,867,3653.06,0.507,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,44,2,1118,855,2742.0,0.314,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,44,2,1092,814,2810.44,0.496,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,40,2,743,810,5421.73,0.632,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,35,2,941,787,1829.15,0.463,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,35,2,996,788,2664.75,0.565,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,33,2,1554,780,3045.21,0.586,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,37,2,842,757,5886.5,0.492,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,37,2,862,754,4761.79,0.501,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,33,2,1514,740,2372.54,0.506,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,33,2,1594,716,2352.77,0.464,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,35,2,939,703,2136.64,0.501,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,29,2,1454,630,10060.11,0.472,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,29,2,1537,622,12763.92,0.509,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,29,2,1510,595,9028.79,0.525,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,28,2,523,590,2306.0,0.426,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,25,2,857,577,3238.11,0.497,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,28,2,540,570,3482.05,0.475,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,28,2,547,568,3567.9,0.461,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,19,2,552,565,3300.33,0.482,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,25,2,791,562,3703.26,0.516,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,25,2,780,560,2584.02,0.465,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,19,2,575,559,2183.0,0.407,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,22,2,128,517,1812.72,0.574,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,20,2,1457,489,1799.23,0.553,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,17,2,1742,455,3609.0,0.436,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,17,2,1800,419,2873.81,0.558,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,17,2,1692,404,4289.0,0.458,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,17,2,1674,395,4016.92,0.498,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,15,2,161,378,1204.0,0.474,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,12,2,406,363,12464.0,0.469,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,12,2,441,358,6795.0,0.471,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,11,2,1191,338,1189.0,0.363,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,9,2,1590,336,11146.0,0.421,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,9,2,1565,335,9564.0,0.345,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,9,2,1557,330,12049.13,0.501,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,12,2,509,331,6964.84,0.474,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,12,2,514,328,6279.0,0.457,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,12,2,500,321,10348.79,0.523,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,12,2,461,307,15819.0,0.308,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,12,2,400,306,9015.41,0.63,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,11,2,1152,304,1486.59,0.514,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,9,2,1579,301,9650.8,0.475,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,9,2,1589,292,13431.77,0.644,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,12,2,468,284,14531.0,0.303,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,12,2,460,253,12152.0,0.344,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,9,2,1555,246,7588.7,0.478,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,6,2,504,216,9678.22,0.465,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,6,2,490,216,10271.0,0.433,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,6,2,472,204,11786.03,0.493,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,6,2,420,202,9085.68,0.567,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,6,2,536,187,5639.57,0.52,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,5,2,1694,177,4498.0,0.464,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,5,2,1688,176,5079.09,0.494,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,5,2,1628,170,7005.85,0.508,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,5,2,1715,163,4156.0,0.456,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,6,2,483,162,8029.53,0.571,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,6,2,456,161,9928.0,0.373,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,5,2,1697,154,6654.72,0.488,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,5,2,1668,151,5004.0,0.45,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,6,2,426,149,7850.96,0.485,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,5,2,1685,147,5872.0,0.329,NT-GFP_Cen12-ZF2b
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen12-ZF2b_1_MMStack_Pos7_MIP,3,2,1126,82,1040.0,0.432,NT-GFP_Cen12-ZF2b
