experiment,base_name,ROI,channel,x,y,intensity,probability
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_1_MMStack_Pos-4-002_000_MIP,4,3,508,596,1068.4,0.641
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_1_MMStack_Pos-4-002_000_MIP,4,3,561,589,725.22,0.637
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_1_MMStack_Pos-4-002_000_MIP,4,3,440,567,1028.42,0.657
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_1_MMStack_Pos-4-002_000_MIP,4,3,486,496,466.52,0.51
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_1_MMStack_Pos-4-002_000_MIP,3,3,1370,368,533.12,0.496
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_1_MMStack_Pos-4-002_000_MIP,3,3,1365,317,360.0,0.463
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_1_MMStack_Pos-4-002_000_MIP,2,3,5,316,473.99,0.536
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_1_MMStack_Pos-4-002_000_MIP,2,3,49,306,590.69,0.558
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_1_MMStack_Pos-4-002_000_MIP,2,3,54,299,770.36,0.594
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_1_MMStack_Pos-4-002_000_MIP,2,3,44,272,557.09,0.615
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_1_MMStack_Pos-4-002_000_MIP,1,3,1038,119,856.17,0.607
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,119,2,1913,2020,849.16,0.557
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,121,2,695,2011,1180.16,0.535
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,116,2,585,2010,775.51,0.502
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,116,2,633,2000,1000.58,0.521
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,120,2,110,1996,651.8,0.495
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,120,2,83,1984,797.87,0.494
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,118,2,446,1941,696.75,0.499
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,117,2,1284,1938,674.0,0.453
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,118,2,467,1936,655.29,0.487
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,118,2,439,1934,945.68,0.505
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,116,2,588,1931,1005.3,0.519
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,113,2,1518,1901,1144.01,0.607
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,115,2,1757,1892,610.49,0.492
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,115,2,1761,1874,710.91,0.5
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,113,2,1530,1872,836.32,0.531
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,117,2,1274,1872,1321.36,0.546
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,113,2,1559,1865,1014.59,0.534
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,114,2,179,1855,924.45,0.503
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,112,2,812,1834,1568.01,0.668
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,110,2,273,1832,917.04,0.508
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,113,2,1469,1824,851.94,0.502
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,114,2,204,1822,962.33,0.507
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,111,2,97,1821,561.87,0.501
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,111,2,34,1809,888.28,0.537
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,112,2,811,1799,2212.15,0.612
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,110,2,295,1795,712.32,0.504
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,110,2,291,1754,977.2,0.505
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,108,2,572,1746,1309.86,0.542
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,110,2,348,1740,964.84,0.513
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,108,2,545,1709,1176.08,0.511
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,108,2,536,1709,818.76,0.493
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,108,2,526,1707,907.66,0.5
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,107,2,358,1698,1411.34,0.524
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,107,2,279,1699,1051.39,0.577
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,107,2,260,1685,820.12,0.5
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,104,2,1643,1683,803.33,0.539
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,105,2,958,1683,839.65,0.513
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,106,2,1565,1680,812.69,0.51
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,104,2,1719,1673,943.13,0.515
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,105,2,973,1661,1761.82,0.58
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,100,2,141,1659,905.13,0.523
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,103,2,492,1654,913.12,0.497
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,102,2,646,1649,1277.41,0.57
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,104,2,1755,1649,1291.58,0.555
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,106,2,1578,1643,982.12,0.49
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,103,2,482,1625,780.61,0.496
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,102,2,640,1620,1272.4,0.568
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,104,2,1778,1617,1445.06,0.577
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,104,2,1714,1606,1040.17,0.508
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,102,2,680,1600,1508.13,0.589
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,100,2,169,1597,709.72,0.48
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,101,2,24,1592,651.46,0.504
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,100,2,134,1590,921.47,0.614
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,103,2,475,1588,1184.48,0.581
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,104,2,1773,1583,1016.1,0.499
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,100,2,181,1576,979.08,0.566
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,93,2,1825,1574,1332.81,0.54
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,95,2,1566,1570,1857.66,0.628
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,93,2,1837,1554,1755.44,0.582
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,100,2,202,1547,1203.17,0.554
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,94,2,906,1547,1342.54,0.548
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,97,2,556,1547,981.77,0.513
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,101,2,18,1544,658.93,0.51
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,95,2,1556,1533,1066.9,0.539
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,92,2,1345,1534,1847.83,0.564
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,94,2,947,1533,1082.47,0.518
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,98,2,285,1518,1327.31,0.588
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,97,2,586,1516,1275.38,0.581
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,94,2,932,1508,1128.51,0.579
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,94,2,880,1508,1554.28,0.578
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,94,2,911,1491,1005.61,0.511
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,92,2,1403,1463,1045.12,0.569
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,87,2,1818,1454,1521.33,0.567
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,89,2,319,1454,1337.81,0.583
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,81,2,366,1450,661.0,0.415
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,81,2,368,1448,676.0,0.392
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,89,2,278,1443,1036.56,0.519
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,87,2,1779,1442,1224.46,0.56
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,90,2,947,1438,981.94,0.503
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,91,2,1557,1435,1647.14,0.605
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,91,2,1518,1433,844.03,0.51
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,85,2,1911,1430,1184.8,0.563
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,88,2,469,1418,712.52,0.497
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,85,2,1933,1416,965.8,0.544
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,90,2,1013,1410,669.0,0.469
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,86,2,1713,1409,937.27,0.502
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,88,2,489,1404,939.68,0.518
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,86,2,1672,1402,1458.8,0.54
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,88,2,453,1401,817.5,0.501
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,85,2,1963,1394,464.0,0.449
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,87,2,1773,1394,1030.48,0.509
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,82,2,652,1389,564.0,0.436
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,90,2,1014,1386,895.09,0.498
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,83,2,1885,1384,859.01,0.51
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,82,2,675,1382,856.0,0.496
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,84,2,53,1379,1433.55,0.623
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,81,2,343,1378,942.96,0.503
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,83,2,1830,1377,762.37,0.493
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,81,2,410,1376,936.62,0.521
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,88,2,486,1372,1021.16,0.529
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,87,2,1778,1372,830.32,0.505
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,82,2,773,1372,1036.89,0.544
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,78,2,1336,1371,834.13,0.501
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,83,2,1899,1369,1030.62,0.525
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,82,2,709,1365,1282.23,0.535
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,78,2,1382,1361,789.0,0.439
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,78,2,1384,1359,857.0,0.445
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,80,2,864,1358,1251.13,0.598
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,77,2,963,1355,1211.07,0.592
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,80,2,850,1356,1325.41,0.542
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,74,2,1928,1338,761.03,0.491
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,79,2,1504,1335,1426.63,0.581
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,77,2,988,1335,1268.16,0.558
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,78,2,1419,1326,829.97,0.495
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,72,2,1675,1326,784.94,0.497
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,72,2,1636,1321,781.11,0.525
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,76,2,1030,1321,1878.59,0.613
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,74,2,1923,1319,945.08,0.503
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,73,2,776,1320,1448.16,0.571
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,72,2,1690,1303,1254.86,0.564
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,68,2,1594,1299,1471.07,0.564
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,68,2,1561,1297,1310.91,0.561
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,71,2,431,1284,668.06,0.511
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,73,2,806,1276,1610.03,0.584
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,75,2,1205,1271,686.43,0.495
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,68,2,1510,1268,910.39,0.503
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,75,2,1146,1269,1051.42,0.532
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,69,2,924,1267,730.29,0.501
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,68,2,1508,1264,1043.0,0.452
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,73,2,862,1261,1212.66,0.545
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,69,2,938,1259,961.29,0.514
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,69,2,923,1258,918.83,0.5
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,71,2,471,1259,931.05,0.531
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,70,2,1823,1254,1045.74,0.512
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,69,2,942,1234,972.79,0.502
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,67,2,1776,1227,1412.85,0.573
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,68,2,1514,1216,1424.59,0.626
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,68,2,1595,1210,976.45,0.494
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,67,2,1734,1207,616.92,0.481
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,68,2,1609,1208,721.89,0.481
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,65,2,1837,1203,915.78,0.561
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,68,2,1585,1202,859.71,0.509
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,67,2,1711,1195,1061.33,0.514
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,62,2,1182,1195,708.0,0.458
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,68,2,1564,1192,845.95,0.505
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,66,2,343,1193,942.61,0.503
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,62,2,1185,1184,1998.96,0.627
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,56,2,1046,1181,1159.78,0.561
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,67,2,1749,1176,1219.19,0.555
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,65,2,1877,1174,1241.58,0.598
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,59,2,440,1166,853.24,0.511
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,62,2,1241,1164,1326.82,0.57
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,68,2,1495,1163,1046.69,0.521
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,59,2,423,1164,1169.12,0.515
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,59,2,384,1156,1499.84,0.57
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,63,2,193,1154,809.0,0.524
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,62,2,1165,1150,1200.74,0.508
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,53,2,663,1143,965.37,0.524
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,53,2,692,1141,783.66,0.499
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,56,2,1048,1140,603.52,0.494
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,57,2,1264,1134,642.76,0.493
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,55,2,917,1125,1114.09,0.536
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,60,2,1501,1121,1100.34,0.527
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_000_MIP,56,2,1027,1121,1471.81,0.568
